section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
132,Promenade Level (101-152),Lower Box,"Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Sections 125-135 extend down the third base line"". ""Lower Level Seating: Includes Sections 101-135 on the Oracle Park seating chart."" ""Field Level Endzone seating includes bleacher seats in sections 136-142 and traditional seating in sections 102-119 and 132-135.",12,toward third base / left field,12-41,41,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 41.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"this section has no low rows - it starts at Row 12 - because ""Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Rows 29 and above are under cover""; Section Insight ""Rows 29 & Above - Covered"". Discovery also records the Giants' official statement that ""The First Aid Station, located on the Promenade Level behind Section 132, is open during all baseball games"". the third base line and the outfield are the sunny side of Oracle Park.","HIGH - zone, rows, location and seat direction stated by the source"
133,Promenade Level (101-152),Lower Box,"Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Sections 125-135 extend down the third base line"". ""Lower Level Seating: Includes Sections 101-135 on the Oracle Park seating chart."" ""Field Level Endzone seating includes bleacher seats in sections 136-142 and traditional seating in sections 102-119 and 132-135.",13,toward third base / left field,"28-37, 39",39,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 39.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"this section has no low rows - it starts at Row 28 - because ""Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Rows 29 and above are under cover""; Section Insight ""Rows 29 & Above - Covered"" - i.e. all but Row 28 of this section is covered. ""There is no seating betweeen Rows 37 and 39"" (site's spelling). the third base line and the outfield are the sunny side of Oracle Park.","HIGH - zone, rows, location and seat direction stated by the source"
134,Promenade Level (101-152),Lower Box,"Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Sections 125-135 extend down the third base line"". ""Lower Box seats include Sections 101-135 on the lower level of Oracle Park."" ""Field Level Endzone seating includes bleacher seats in sections 136-142 and traditional seating in sections 102-119 and 132-135.",14,toward third base / left field,"12-37, 39",39,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 39.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Shade and still can see the game perfectly."" (Sec 134, Baseball). Fan Feedback : ""LOVE this section!"" - ""We sat in row 35 and it was PERFECT because we were in the shade, yet could see everything perfectly!"" (Sec 134, Baseball). this section has no low rows - it starts at Row 12 - because ""Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""There is no seating betweeen Rows 37 and 39"" (site's spelling).","HIGH - zone, rows, location and seat direction stated by the source"
135,Promenade Level (101-152),Lower Box,"""Sections 125-135 extend down the third base line"". ""Lower Box seats include Sections 101-135 on the lower level of Oracle Park."" ""Sections 132-134 in the left field corner are the only sections in this location that do not run all the way to the field. Instead, they begin behind sections 131 and 135."" ""Field Level Endzone seating includes bleacher seats in sections 136-142 and traditional seating in sections 102-119 and 132-135."" ""scoreboard from 135"".",15,toward third base / left field,"4-34, 39",39,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 39.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Stated for ONE row only, not section-wide. Fan review (Sec 135 / Row 21, Baseball), verbatim: ""My row had 24 seats, and I was in seat 17."" No section-wide seats-per-row figure is stated.","Fan review ( abridged only where marked): ""Tight squeeze in a crowded section"" - ""I bought these tickets because they were the cheapest lower level options that were stadium seats (not bleacher style). Apparently I wasn't alone in that thought. These seats were pretty crowded even a full 45 minutes before first pitch... My row had 24 seats, and I was in seat 17... The view is just OK. The angle towards home plate is perfect, but you're still 350 feet away and the sun makes it a little tough to see in the early innings. The sun isn't shining on you, but it creates weird shadows that make it difficult to see the action. Once nightfall hits, it's easier to see. But then you have to deal with the wind and the cold...""","HIGH - zone, rows, location and seat direction stated by the source"
136,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""The left field bleachers sit closest to the Fan Lot, one of the most family-friendly areas at Oracle Park."" ""Sections 136-140 and 105 are the closest seats to the field (back of the endzone).",16,toward third base / left field,1-26,26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""136 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" ""For baseball games, we recommend these seats for kids and family""; Section Insight ""Top Pick for Kids and Family"". the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 136; no netting statement appears on this page. bench seating without backs, seat numbers marked along the bench, first five rows are ""Premium Bleachers"", and these are among the sunniest seats by day and coldest at night.","HIGH - zone, rows, location and seat direction stated by the source"
137,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""The left field bleachers sit closest to the Fan Lot, one of the most family-friendly areas at Oracle Park."" ""Sections 136-140 and 105 are the closest seats to the field (back of the endzone).",17,toward third base / left field,1-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""137 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" ""For baseball games, we recommend these seats for kids and family""; Section Insight ""Top Pick for Kids and Family"". the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 137; no netting statement appears on this page. bench seating without backs, seat numbers marked along the bench, first five rows are ""Premium Bleachers"", and these are among the sunniest seats by day and coldest at night.","HIGH - zone, rows, location and seat direction stated by the source"
138,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""The left field bleachers sit closest to the Fan Lot, one of the most family-friendly areas at Oracle Park."" ""Sections 136-140 and 105 are the closest seats to the field (back of the endzone).",18,toward third base / left field,1-26,Entrances to this section are located at Rows 1 and 26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows 1 and 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan review : ""Cincinnati Reds at San Francisco Giants - May 11, 2024"" - ""The view was great , we enjoyed the game"" (Sec 138 / Row 17, Baseball). CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""138 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" ""For baseball games, we recommend these seats for kids and family""; Section Insight ""Top Pick for Kids and Family"". Note this section has TWO stated entrances (Rows 1 and 26), unlike 136 and 137 which state one. the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 138; no netting statement appears on this page.","HIGH - zone, rows, location and seat direction stated by the source"
139,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""Family-Friendly Location: Close to the Fan Lot and Little Giants Park in left field."" ""Sections 136-140 and 105 are the closest seats to the field (back of the endzone).",19,toward third base / left field,1-29,Entrances to this section are located at Rows 1 and 29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows 1 and 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan review : ""Bleachers"" - ""Hey, an Orange Friday Night, in the Bleachers, and beating the Dodgers in a walk off homer by Buster Posey? Heck Yeah! Bleachers are very rowdy, part of the action is watching which fans will be tossed. It's a crazy party atmosphere. Seats are bench/bleacher seats, no backs. Lot's of crowding and spilled beers, not to mention the crazy fans and brave Dodger fans. But it's the bleachers, it's supposed to be this way!"" (Sec 139 / Row 10, Baseball). CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""139 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 139; no netting statement appears on this page.","HIGH - zone, rows, location and seat direction stated by the source"
140,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""Family-Friendly Location: Close to the Fan Lot and Little Giants Park in left field."" ""Sections 136-140 and 105 are the closest seats to the field (back of the endzone).",20,toward third base / left field,"A, 0-26",Entrances to this section are located at Rows A and 26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows A and 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"this section has both a lettered Row A and a numbered Row 0 ahead of Row 1 - ""Rows in Section 140 are labeled A, 0-26"". CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""140 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" ""For baseball games, we recommend these seats for kids and family""; Section Insight ""Top Pick for Kids and Family"". the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 140; no netting statement appears on this page. bench seating without backs, seat numbers marked along the bench, first five rows are ""Premium Bleachers"".","HIGH - zone, rows, location and seat direction stated by the source"
141,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""Sections 136-141 are located in left and left-center field"". ""Family-Friendly Location: Close to the Fan Lot and Little Giants Park in left field.",21,toward third base / left field,"A, 0-29, B-C",Entrances to this section are located at Rows A and C,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row Entrances to this section are located at Rows A and C.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"CONCERT OBSTRUCTION, Section Insight ""Behind/Side Stage (most shows)"" with the page text: ""141 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance."" ""For baseball games, we recommend these seats for kids and family""; Section Insight ""Top Pick for Kids and Family"". the official Giants seat map range recorded in discovery is ""Sections 101-135"", which does NOT include 141; no netting statement appears on this page. Discovery records the current bullpens as being behind the centre-field wall, ""on either side of The Garden"", with standing-room terraces built into the bleachers in left- and right-centre field; no page text ties either pen or terrace to Section 141 specifically.","HIGH - zone, rows, location and seat direction stated by the source"
142,Promenade Level (101-152),Bleachers,"Located in Sections 136-144 beyond the outfield wall."" ""Sections 142-144 provide center field views"". ""Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" ""In Center Field, short row of 7 seats..."". ""Field Level Endzone seating includes bleacher seats in sections 136-142 and traditional seating in sections 102-119 and 132-135.",,"in centre field - the Promenade series keeps going round the outfield past the left-field corner, so these bleacher sections sit in straightaway centre rather than further along the third-base side",5-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 143.","Stated only in a fan review, not by the site. Verbatim: ""In Center Field, short row of 7 seats so you are not getting up and down the whole game and no one blocks your view like in Lower and View Box."" (Sec 142, Baseball). No site-stated seats-per-row figure.","Fan review ( abridged only where marked): ""View of Full Field, Easy In/Out, Next to Everything and We got on TV!"" - ""In Center Field, short row of 7 seats so you are not getting up and down the whole game and no one blocks your view like in Lower and View Box. The first row is a walkway and that is row A, lower to the ground, do not get those. This 2nd row (Row 0) bench is just the perfect height and we got on TV several times per game... The lower 15 rows are all season tickets... It is perfect for families , in other sections of the Bleachers you do not see the whole field, we have sat in them all. Left Field 137-140 sell for much more and you can't see the whole field... These are some of the warmest seats in the park at night, Summer in SF is Cold!...""","HIGH - zone, rows, location and seat direction stated by the source"
143,Promenade Level (101-152),Bleachers,"Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" and ""Sections 142-144 provide center field views"" and ""Outfield Bleacher Seating: Located in Sections 136-144 beyond the outfield wall.",,"in centre field - the Promenade series keeps going round the outfield past the left-field corner, so these bleacher sections sit in straightaway centre rather than further along the third-base side",5-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 144.","Q&A (verbatim): ""Section 143 has 24 numbered seats in Rows 11 and higher, meaning that you will be just 2 seats off the aisle with Seat 22 in Row 30.""","""Top Pick for Partying and Socializing"", ""Rows 5-29"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend these seats for partying and socializing"". the Row Numbers block states ""Rows in Section 143 are labeled 5-29"", but the same page's Q&A is headed ""Where is Section 143 Row 30 Seat 22 at AT&T Park?"" and answers ""Section 143 has 24 numbered seats in Rows 11 and higher, meaning that you will be just 2 seats off the aisle with Seat 22 in Row 30."", and the page also carries a photo captioned ""View from Section 143 Row 33 at AT&T Park"" - i.e. Rows 30 and 33 are referenced although the labelled range stops at 29. Separately the Bleacher Seats zone review on the same page says ""Row 1 is the first row in most sections, and the first five rows are referred to as Premium Bleachers.""","HIGH - zone, rows, location and seat direction stated by the source"
144,Promenade Level (101-152),Bleachers,"Bleacher seats at Oracle Park are located just beyond the outfield wall in left and center field, including Sections 136-144."" and ""Sections 142-144 provide center field views",,"in centre field - the Promenade series keeps going round the outfield past the left-field corner, so these bleacher sections sit in straightaway centre rather than further along the third-base side",5-29,29,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 29.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 145.",not published,"""Top Pick for Partying and Socializing"", ""Rows 5-29"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend these seats for partying and socializing"". Fan Feedback : ""Really windy, but close to amenities - There's a reason these are among the cheapest bleacher seats in the park. They are really, really, really windy! It was 75 degrees outside of the stadium, but in these seats it was at least 25 degrees cooler. I was actually worried that my bottle of water was going to blow over. If you must sit in the bleachers, aim for seats in a lower row where the wind is less impactful. Otherwise, the view of the game is OK. You can't see all of the outfield and you're really late picking up the ball off the bat.""","HIGH - zone, rows, location and seat direction stated by the source"
145,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart."" and ""Right Field Wall Seating: Located on top of the right field wall overlooking McCovey Cove.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 146.",not published,"""Top Pick for Partying and Socializing"", ""Rows 1-7"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend these seats for partying and socializing"". Zone review : ""Each Arcade section features between three and seven rows of seating, keeping the area relatively small and intimate compared to other sections in the stadium."" / ""Seats in this area are bleacher-style benches with back support, rather than individual stadium chairs."" SUN : ""Sunny Location: One of the sunniest seating areas at Oracle Park."" and ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly."" CONCERT : ""145 is behind the stage or to the side of the stage for most concerts.""","HIGH - zone, rows, location and seat direction stated by the source"
146,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 147.","Q&A (verbatim): ""In Section 146, Rows 1-6 have a total of 23 seats per row, while Row 7 is slightly smaller with just 22 seats in the row.""","""Top Pick for Partying and Socializing"", ""Rows 1-7"", ""Behind/Side Stage (most shows)"". ""For baseball games, we recommend these seats for partying and socializing"". Fan Feedback : ""Section 146 Row 5 Seats 1-4"" (Sec 146 / Row 5 - Baseball; review title only, no body text). Also states ""Aisles are available at both ends of the seating rows in Section 146."" SUN : ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly."" CONCERT : ""146 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","HIGH - zone, rows, location and seat direction stated by the source"
147,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-7,7,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 7.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 148.",not published,"""Rows 1-7"", ""Behind/Side Stage (most shows)"". This page shows NO ""Seating Notes"" block. Fan Feedback : ""Los Angeles Dodgers at San Francisco Giants - Sep 14, 2025"" (Sec 147 / Row 6 - Baseball; review title only, no body text). SUN : ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly."" CONCERT : ""147 is behind the stage or to the side of the stage for most concerts. This may restrict or limit your view of the performance.""","HIGH - zone, rows, location and seat direction stated by the source"
148,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-3,3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 149.",not published,"""Top Pick for Partying and Socializing"", ""Rows 1-3"". ""For baseball games, we recommend these seats for partying and socializing"". Fan Feedback : ""Front row above right field - The view of the game is amazing. You are in the front row right above right field. You may even get one of the practice balls thrown into the stands at the end of every 1/2 inning! However, the seats are bench seats."" (Sec 148 / Row 1 - Baseball). Fan Feedback : ""Cleveland Guardians at San Francisco Giants - Sep 13, 2023 - Seats were first row and behind you is McCovey Cove. Concessions and bathrooms are not too far. If a fly ball is hit to deep right field you have to lean over to see if it is caught but not a big deal in the first row.""","HIGH - zone, rows, location and seat direction stated by the source"
149,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-3,3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the edge facing section 150.",not published,"""Top Pick for Partying and Socializing"", ""Rows 1-3"". ""For baseball games, we recommend these seats for partying and socializing"". SUN : ""Sunny Location: One of the sunniest seating areas at Oracle Park."" / ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly."" This page shows NO concert limited-view block.","HIGH - zone, rows, location and seat direction stated by the source"
150,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-3,3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 151.",not published,"""Rows 1-3"". This page shows NO ""Seating Notes"" block and no fan reviews. the Row Numbers block states ""Rows in Section 150 are labeled 1-3"", but the same page's Q&A is headed ""Where is Section 150 Row 0 at AT&T Park?"" and answers ""Row 0 seating in AT&T Park outfield sections are generally reserved for handicapped seating. These seats are often folding chairs set up in front of the regular permanent seating in the outfield sections, so they will be located at the front of Section 150."" A Row 0 is therefore described but is not in the labelled range. SUN : ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly.""","HIGH - zone, rows, location and seat direction stated by the source"
151,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field",1-3,3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 152.",not published,"""Rows 1-3"". This page shows NO ""Seating Notes"" block. Fan Feedback : ""SRO behind Section 151 - SRO seats behind section 151. Behind where they put up the 'K's'. For SRO they were very. Good view of much of the field, except deep right field, and has good view of scoreboard. SRO lines are maybe 2.5 feet wide, enough for a couple of people deep. Get there early in order to have space. Beware of anyone big and tall slipping in front of you. You'll have no view at all. Do 'occupy' your space. By its very nature, any space left open will be encroached on by others. Food lines at the garlic fry stand close by were very short (it's behind the main concessions) while the ones on the main concession way were packed.""","HIGH - zone, rows, location and seat direction stated by the source"
152,Promenade Level (101-152),Outfield Arcade,"The Outfield Arcade is located directly on top of the right field wall at Oracle Park, overlooking McCovey Cove. This area includes sections 145-152 on the Giants seating chart.",,"in right field - the Outfield Arcade on top of the right-field wall above McCovey Cove, where the Promenade series has wrapped the whole way round, so these high numbers are back on the first-base side rather than out in left field","1-3"")",3,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 3.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 151, with seat numbers counting up toward the far edge of the section, with no further section beyond it on that side.",not published,"""Rows 1-3"". This page shows NO ""Seating Notes"" block. Fan Feedback : ""My first game! - As a newcomer to baseball, I thought these seats were very good, and excellent value - paid $30."" (Sec 152 / Row 2 - Baseball). Note the row wording is hedged on this page - ""For most events, rows in Section 152 are labeled 1-3"" - unlike the flat ""Rows in Section X are labeled..."" used on 145-151. SUN : ""The Outfield Arcade is one of the sunniest areas in the ballpark, especially during day games, so fans should plan accordingly."" This page shows NO concert limited-view block. 152 is the highest 100-level number and sits in RIGHT field because the 100 series wraps the outfield - consistent with numbering_direction.summary.","HIGH - zone, rows, location and seat direction stated by the source"
202,Alaska Airlines Club Level (202-234),Alaska Airlines Club Level,"The Alaska Airlines Club Level makes up the entire 200 level at Oracle Park, including Sections 202-234."" ||| The only section-specific placement statement on this page is from the FOOTBALL review: ""The view from sections 202-204 is outside of the playing field, which makes the view less than ideal for football.",10,toward first base / right field,A-M,M,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row M.","Facing the field, seat 1 is on your right. That puts seat 1 on the far edge of the section, with no further section beyond it on that side, with seat numbers counting up toward the edge facing section 203. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Club Level"", ""Rows K & Above - Covered"", ""Rows A-M"". ""Premium seating area as part of the Club Level"" / ""Rows K and above are under cover"". ""The View Level overhang above covers the back couple rows of each section, helping protect fans from direct sunlight."" no BASEBALL-specific sentence on this page places Section 202 on a side of the park; the ""first base side (Sections 204-214)"" shade sentence starts at 204, and the only 202-specific geometry is the football-configuration line quoted above.","HIGH - zone, rows, location and seat direction stated by the source"
