section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
111,100 Level (100s),100 Level Outfield,"Team Store Kiosks (Sections 107, 111, and 133)"" within the ""100 Level Outfield (Baseball)"" zone, described as ""right up against the field within the inner seating bowl",11,toward first base / right field,"1-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-39, 40C-40W"". Fan Feedback : ""Great for roof open day game - Seats are 2nd row from the food court and covered. 40pm first pitch day game when the roof was open. Even though it was early May and the 100+ degree days of the Arizona heat had not yet hit, it was still hot. No sunburn from these seats!"" (Sec 111 / Row 38). Fan Feedback : ""Great seats - Some people in front would stand and we couldn't see."" (Sec 111 / Row 3) - a standing-fans sightline complaint, not a structural obstruction. ""view of videoboard from section 111"". The RYS page itself gives no first-base-line wording for 111.","HIGH - zone, rows, location and seat direction stated by the source"
112,100 Level (100s),100 Level Outfield,"""100 Outfield is the most affordable option for fans that want to be right up against the field within the inner seating bowl.""",10,toward first base / right field,"1-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 1-39, 40C-40W"". For the best overall experience from the lower endzone options, we recommend the higher rows of Sections 114-117 (along the first base line)."" Note (b) is a FOOTBALL zone review and names 114-117, not 112. Fan Feedback : ""Great views of both the game and the fireworks - Aisle seats, so be prepared to get up and down often if there are people that need in or out in your row. Good news is you can leave your seats without affecting anyone else! Close enough to see the players, watch the home runs track across the sky, good viewing angle for the big screen, great views of the fireworks after the game."" (Sec 112 / Row 6). Second Fan Review, Sec 112 / Row 5: ""Chicago White Sox at Arizona Diamondbacks - Apr 23, 2026"" (no text).""","HIGH - zone, rows, location and seat direction stated by the source"
113,100 Level (100s),100 Level Infield,"""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",9,toward first base / right field,"11-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 11-39, 40C-40W"". ""100 Level Endzone (Football)"" (which recommends ""the higher rows of Sections 114-117 (along the first base line)"" - 113 not named) and ""100 Level Infield (Baseball)"". CONTRADICTION ON THE SAME PAGE, RECORDED UNRECONCILED: the 100 Level Infield review states ""The seating sections start at row 21 in the front and run through row 39 in the back"", but this section's own Row Numbers block says ""rows in Section 113 are labeled 11-39, 40C-40W"" - i.e. the section starts at Row 11, ten rows ahead of the stated zone front row.","HIGH - zone, rows, location and seat direction stated by the source"
114,100 Level (100s),100 Level Infield,"""For the best overall experience from the lower endzone options, we recommend the higher rows of Sections 114-117 (along the first base line)."" (RYS ""100 Level Endzone (Football)"" review served on this page)",8,toward first base / right field,"11-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 11-39, 40C-40W"". CONTRADICTION ON THE SAME PAGE, RECORDED UNRECONCILED: the 100 Level Infield review states ""The seating sections start at row 21 in the front and run through row 39 in the back"", but this section's Row Numbers block says ""rows in Section 114 are labeled 11-39, 40C-40W"".","HIGH - zone, rows, location and seat direction stated by the source"
115,100 Level (100s),100 Level Infield,"""For the best overall experience from the lower endzone options, we recommend the higher rows of Sections 114-117 (along the first base line)."" (RYS ""100 Level Endzone (Football)"" review served on this page)",7,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Great Views of the Field""; ""Rows 21-39, 40C-40W"". ""For baseball games, we recommend these seats for great views of the field"". ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" Section 115 is the FIRST section in the batch to carry this netting flag. Row range 21-39 matches the zone statement ""The seating sections start at row 21 in the front and run through row 39 in the back"".","HIGH - zone, rows, location and seat direction stated by the source"
116,100 Level (100s),100 Level Infield,"For the best overall experience from the lower endzone options, we recommend the higher rows of Sections 114-117 (along the first base line)."" (RYS ""100 Level Endzone (Football)"" review served on this page); also ""Close to the field and dugouts. Good viewing angle toward the middle of the infield. Higher in the lower seating tier for better elevation above field level",6,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"This URL served RateYourSeats' alternate (mobile-style) page template, which has no ""Section Insights"" block; the Row Numbers block is present and reads ""For most events, rows in Section 116 are labeled 21-39, 40C-40W"" and ""An entrance to this section is located at Row 40W"". ""For baseball games, we recommend these seats for great views of the field"", expanded as ""For Baseball - Recommended For Great Views of the Field - Close to the field and dugouts. Good viewing angle toward the middle of the infield. Higher in the lower seating tier for better elevation above field level"". NETTING - review headed ""Front of sections 115-129 are behind the netting"" (Baseball Review) ""There is some amount of netting or screening in front of sections 115-129.""","HIGH - zone, rows, location and seat direction stated by the source"
117,100 Level (100s),100 Level Infield,"""For the best overall experience from the lower endzone options, we recommend the higher rows of Sections 114-117 (along the first base line)."" (RYS ""100 Level Endzone (Football)"" review served on this page)",5,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Great Views of the Field""; ""Rows 21-39, 40C-40W"". ""For baseball games, we recommend these seats for great views of the field"". ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section.""","HIGH - zone, rows, location and seat direction stated by the source"
118,100 Level (100s),100 Level Infield,"""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",4,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 21-39, 40C-40W"". ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" The football zone review served here changes from ""100 Level Endzone"" (114-117) to ""100 Level Corner (Football)"" ""Corner views from the lowest seating tier at Chase Field can be found both behind home plate, as well as near the left field corner. Seats behind home plate offer a clearer view as you won't have to battle the left field foul pole, with the best views here coming in the last rows of the 100 level sections... In the left field corner, Sections 136-138 offer an interesting option...""","HIGH - zone, rows, location and seat direction stated by the source"
119,100 Level (100s),100 Level Infield,"""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",3,toward first base / right field,"21-38, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 21-38, 40C-40W"". ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" Second Fan Review, Sec 119 / Row 23: ""Great View"" (5 stars, no further text). Also served the ""100 Level Corner (Football)"" review whose foul-pole obstruction warning applies to Sections 136-138, not 119.","HIGH - zone, rows, location and seat direction stated by the source"
120,100 Level (100s),100 Level Infield,"For baseball games, desirable view from behind home plate"" (RYS Seating Notes) with Section Insight ""Home Plate View""; zone text ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.",2,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Top Pick for Outstanding Convenience Rows 37-40W""; ""Home Plate View""; ""Rows 21-39, 40C-40W"". ""For baseball games, we recommend rows 37-40W for outstanding convenience"" and ""For baseball games, desirable view from behind home plate"". ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" Also served the ""100 Level Corner (Football)"" review, whose foul-pole obstruction warning applies to Sections 136-138, not 120.","HIGH - zone, rows, location and seat direction stated by the source"
121,100 Level (100s),100 Level Infield,"Section Insights list ""Home Plate View""; Seating Notes state ""For baseball games, desirable view from behind home plate"". ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl. Located just behind the Field Level sections, none of the 100 Level Infield sections extend to the field, but will keep you close to the action regardless.""",1,toward first base / right field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 121 & More - Baseball""). Section Insights also list ""Top Pick for Great Views of the FieldRows 21-30"" and Seating Notes ""For baseball games, we recommend rows 21-30 for great views of the field"".","HIGH - zone, rows, location and seat direction stated by the source"
122,100 Level (100s),100 Level Infield,"Section Insights list ""Home Plate View""; Seating Notes state ""For baseball games, desirable view from behind home plate"". ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",0,behind home plate,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 122 & More - Baseball""). Fan review : ""Los Angeles Dodgers at Arizona Diamondbacks - Jun 1, 2026 - Seats were great. Chase Field got a bit stuffy by the 6th inning, though. Finally, they turned the AC up a bit in the 7th."" (Sec 122 / Row 27 - Baseball). Section Insights also list ""Top Pick for Great Views of the FieldRows 21-30"".","HIGH - zone, rows, location and seat direction stated by the source"
123,100 Level (100s),100 Level Infield,"Section Insights list ""Home Plate View""; Seating Notes state ""For baseball games, desirable view from behind home plate"". ""These seats provided a great view behind home plate of all of the action.""",1,toward third base / left field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 123 & More - Baseball""). Fan review : ""Great Seats! - These seats provided a great view behind home plate of all of the action. Food and restrooms were close by and with the every game 1.50$ hot dogs and drinks at the concession stands it made for a quick value meal when we got hungry. Diamond Back fans aren't the rowdiest of fans, so the atmosphere isn't that intense but this definitely leads to a more family friendly environment if you're looking to take your kids to a game or bring a girl on a date.""","HIGH - zone, rows, location and seat direction stated by the source"
124,100 Level (100s),100 Level Infield,"Section Insights list ""Home Plate View""; Seating Notes state ""For baseball games, desirable view from behind home plate"". ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",2,toward third base / left field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 124 & More - Baseball"").","HIGH - zone, rows, location and seat direction stated by the source"
125,100 Level (100s),100 Level Infield,"Zone placement only : ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl. Located just behind the Field Level sections, none of the 100 Level Infield sections extend to the field, but will keep you close to the action regardless.""",3,toward third base / left field,"21-38, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 125 & More - Baseball""). CONTRADICTION ON THE SAME PAGE, RECORDED UNRECONCILED: the Row Numbers block says ""For most events, rows in Section 125 are labeled 21-38, 40C-40W"" (last numbered row 38), while the 100 Level Infield expert review on the same page says ""The seating sections start at row 21 in the front and run through row 39 in the back.""","HIGH - zone, rows, location and seat direction stated by the source"
126,100 Level (100s),100 Level Infield,"Zone placement only : ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl.""",4,toward third base / left field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 126 & More - Baseball"").","HIGH - zone, rows, location and seat direction stated by the source"
127,100 Level (100s),100 Level Infield,"Zone placement only : ""100 Level Infield seating provides fans with close views of the field from 1st base to 3rd base inside the inner seating bowl."" The 100 Level Sideline (Football) review served on this page adds: ""Most 100 level sections along the third base line end at Row 40, making seats in Rows 30 and higher an excellent choice.""",5,toward third base / left field,"21-39, 40C-40W",40W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Front of sections 115-129 are behind the netting - There is some amount of netting or screening in front of sections 115-129. The height and coverage of netting or screening will vary by section."" (tagged ""Sec 127 & More - Baseball""). Fan review : ""Cleveland Guardians at Arizona Diamondbacks - Jun 17, 2023"" (Sec 127 / Row 21 - Baseball), 5 stars, no text. Section Insights list ""Top Pick for Great Views of the Field""; Seating Notes ""For baseball games, we recommend these seats for great views of the field"". the football review block switches from ""100 Level Corner"" (served on 121-126) to ""100 Level Sideline"" starting at this section - RateYourSeats does not state a baseball-side boundary.","HIGH - zone, rows, location and seat direction stated by the source"
