section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
111,Lower Level (100s),Kaline's Corner,"Kaline's Corner includes Sections 107-111, located in right field near the foul pole at Comerica Park.",16,toward first base / right field,21-36,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""The right field foul pole can obstruct portions of the infield"" and ""Foul pole and angle can impact views of the infield."" one patron could not see the pitcher, another could not see the batter from Row 22.","HIGH - zone, rows, location and seat direction stated by the source"
112,Lower Level (100s),Outfield and Baseline Boxes,the seats down the line at Comerica Park are wildly different down the left and right field lines,15,toward first base / right field,"14-33, 33AC, 37-44, 44AC",44AC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44AC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Accessible rows 33AC and 44AC listed as stated. ""Sections 112 and 143 have a bad angle towards the field and should be avoided if you don't want to turn your body to see the infield"". ""Obstructed view behind huge yellow pole"" (Row 32, Concert).","HIGH - zone, rows, location and seat direction stated by the source"
113,Lower Level (100s),Outfield and Baseline Boxes,seats down the line at Comerica Park are wildly different down the left and right field lines,14,toward first base / right field,"1-32, 33AC, 37-43, 44AC",44AC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44AC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Accessible rows 33AC and 44AC listed as stated. fan review at Row 4 - ""Bring a glove... you're in front of the safety netting"". Rows 37 and above are under cover.","HIGH - zone, rows, location and seat direction stated by the source"
114,Lower Level (100s),not named by the source,"Also known as Lower Baseline Box and Outfield Boxes, the seats down the line at Comerica Park are wildly different down the left and right field lines.",13,toward first base / right field,"1-34, 33AC, 37-45, 44AC",44AC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 44AC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Accessible rows 33AC and 44AC listed as stated. Obstructed view note (general): ""Sections 112 and 143 have a bad angle towards the field and should be avoided if you don't want to turn your body to see the infield."" ""Rows 37 and above are under cover"".","MEDIUM - rows confirmed, ticket zone not named by the source"
115,Lower Level (100s),Outfield and Baseline Boxes,the seats down the line at Comerica Park are wildly different down the left and right field lines,12,toward first base / right field,27-47,47,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 47.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,Right field line seats noted for good scoreboard views; left field line seats (138-143) have sun issues and scoreboard visibility problems. Sections 112 and 143 have poor infield angles. Rows 37+ are covered.,"HIGH - zone, rows, location and seat direction stated by the source"
116,Lower Level (100s),Lower Baseline Box and Outfield Boxes,the seats down the line at Comerica Park are wildly different down the left and right field lines,11,toward first base / right field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""There is some amount of netting or screening in front of sections 116-140."" ""Rows 27 and above are shaded during most late afternoon games"".","HIGH - zone, rows, location and seat direction stated by the source"
117,Lower Level (100s),Outfield and Baseline Boxes,not stated by the source,10,toward first base / right field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"General note that ""Sections 112 and 143 have a bad angle towards the field and should be avoided""; Section 117 itself mentioned favorably for foul balls in early rows. ""Rows 27 and above are shaded during most late afternoon games"".","MEDIUM - rows and zone confirmed, the source does not place this section"
118,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",9,toward first base / right field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Row 5 contains a total of 18 seats,"Obstructed view (fan review): ""the field tarp is stored right in front of sections 119 and 118...so if you are short( which I am) or a child, you can't see the field"". ""the safety net runs from foul pole to pole"". Dugout adjacency not stated for 118 specifically (nearby sections 131-136 and 120-124 noted instead).","HIGH - zone, rows, location and seat direction stated by the source"
119,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",8,toward first base / right field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Obstructed view at Row 2, seats 15-19: ""The green padded railing on the dugout blocks the view"" of batter and catcher. Page notes the section is adjacent to the visitor's dugout (dugout in front of sections 120-124).","HIGH - zone, rows, location and seat direction stated by the source"
120,Lower Level (100s),On-Deck Circle Seats,"For baseball games, these seats are located behind the visitor dugout",7,toward first base / right field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Row 32 has a total of 14 seats,"Behind visitor dugout. Rows 27+ receive shade during late afternoon games. Rows 1-13 include ""On-Deck Circle Seats"" with ""In-seat wait service during Tigers games"" and Tiger Den access. Obstructed views, netting, and wheelchair/AC rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
121,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",6,toward first base / right field,"7-32, 33AC",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""For baseball games, these seats are located behind the visitor dugout"". ""An area named Accessible is located behind Row 32""; row 33AC is the ADA row. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
122,Lower Level (100s),Infield Boxes,"For baseball games, these seats are located behind the visitor dugout",5,toward first base / right field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Row 7 is the first row behind the visitor's dugout in Section 122"". ""Rows 27 and above are shaded during most late afternoon games"". access to Tiger Den with ""In-seat wait service during Tigers games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
123,Lower Level (100s),Infield Boxes,"For baseball games, these seats are located behind the visitor dugout",4,toward first base / right field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Row 7 is the first row behind the visitor's dugout"". ""Rows 28 and above are shaded during most late afternoon games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
124,Lower Level (100s),Infield Boxes,"For baseball games, these seats are located behind the visitor dugout",3,toward first base / right field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Row 7 is the first row behind the visitor's dugout"". ""Rows 29 and above are shaded during most late afternoon games"". Rows 1-13 are part of the On-Deck Circle Seats for Tigers games with in-seat wait service. Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
125,Lower Level (100s),Infield Boxes,"Sit just behind the Priority Club seats, offering excellent centered views from slightly farther back",2,toward first base / right field,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"located behind the visitor's dugout (sections 120-124 per site). ""Rows 31 and above are shaded during most late afternoon games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
126,Lower Level (100s),Infield Boxes,"Sit just behind the Priority Club seats, offering excellent centered views from slightly farther back",1,toward first base / right field,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Described as ""Close to the Field"" with ""no seating in front"" for the front rows. ""Rows 32 and above are shaded during most late afternoon games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
127,Lower Level (100s),Infield Boxes,Directly behind home plate (best overall views),0,behind home plate,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Directly behind home plate. ""Field-level positioning with no seating in front, placing you directly along the action"". ""Rows 33 and above are shaded during most late afternoon games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
128,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",0,behind home plate,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. This section is behind home plate, so seat 1 is on its first-base side.",not published,"Behind home plate (site groups 127-128 as directly behind home plate). ""The Tigers dugout is located in front of sections 131-136, while the visitor's sit in front of 120-124."" ""Rows 34 and above are shaded during most late afternoon games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
129,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",1,toward third base / left field,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""The Tigers dugout is located in front of sections 131-136, while the visitor's sit in front of 120-124."" On-Deck Circle seats offer ""Dugout Proximity: Sit directly behind either the Tigers or visiting team dugout."" Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
130,Lower Level (100s),Infield Boxes,"Sit just behind the Priority Club seats, offering excellent centered views from slightly farther back",2,toward third base / left field,"HHH-KKK, 15-35",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Field-level positioning with no seating in front"" (rows 1-13). Netting, ADA rows, obstructed view: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
131,Lower Level (100s),Infield Boxes,These seats are located behind the Tigers dugout,3,toward third base / left field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows 1-13 are part of the On-Deck Circle Seats for Tigers games"", directly behind the Tigers dugout. ""Many foul balls ricochet off upper deck here, be on the look out!"" Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
132,Lower Level (100s),Infield Boxes,These seats are located behind the Tigers dugout,4,toward third base / left field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Row 7 is the first row behind the Tigers dugout in Section 132"". ""You will have to turn your head left to view the large scoreboard in left field"". ""you will be shoulder to shoulder with everyone that is next to you"". not stated.","HIGH - zone, rows, location and seat direction stated by the source"
133,Lower Level (100s),Infield Boxes,These seats are located behind the Tigers dugout,5,toward third base / left field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Row 7 is the first row behind the Tigers dugout in Section 133."" Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
134,Lower Level (100s),Infield Boxes,These seats are located behind the Tigers dugout,6,toward third base / left field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",There are 14 seats in each row of Section 134,"""Right behind the Tiger dugout"". ""bring sunscreen on sunny day games"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
135,Lower Level (100s),Infield Boxes,These seats are located behind the Tigers dugout,7,toward third base / left field,7-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Row 7 is the first row behind the Tigers dugout in Section 135"". Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
136,Lower Level (100s),Infield Boxes,"The Tigers dugout is located in front of sections 131-136, while the visitor's sit in front of 120-124.",8,toward third base / left field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Tigers dugout in front of sections 131-136 per site. Obstructed view, netting, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
137,Lower Level (100s),Infield Boxes,"Sections 118-137 are commonly referred to as the Infield Boxes. Because of their close proximity to the field, these are considered some of the best seats at a Tigers game.",9,toward third base / left field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""The Tigers dugout is located in front of sections 131-136"". ""sight lines were not good--if you were behind someone even slightly tall, it was hard to see"". ""No sun protection"" mentioned in a Row A review. not stated.","HIGH - zone, rows, location and seat direction stated by the source"
138,Lower Level (100s),Outfield and Baseline Boxes,seats down the line at Comerica Park; section is down the LF line (138-143),10,toward third base / left field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",24 seats in Section 138 Row 2 (stated for that row only),"section will have ""major issues with the sun"" and difficulty viewing ""the main scoreboard located above sections 147-148"". Review warns against aisle seats due to ""constant traffic and vendors"". Netting, dugout adjacency, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
139,Lower Level (100s),Outfield and Baseline Boxes,"seats down the line at Comerica Park, on the left field line, with noted issues regarding sun exposure and scoreboard visibility",11,toward third base / left field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",There are a total of 24 seats in Section 139 Row 14 (stated for that row only),"Left field line seats (138-143) ""will have major issues with the sun"" and difficulty seeing the main scoreboard. ""Sections 112 and 143 have a bad angle towards the field and should be avoided"". Netting, dugout adjacency, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
140,Lower Level (100s),Outfield and Baseline Boxes,the seats down the line at Comerica Park are wildly different down the left and right field lines,12,toward third base / left field,1-35,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Left field line sections 138-143 noted for sun and scoreboard visibility issues; right field line has better sightlines. ""Sections 112 and 143 have poor angles"". First few rows of 138-140 recommended for foul ball access. Netting, dugout adjacency, ADA rows: not stated.","HIGH - zone, rows, location and seat direction stated by the source"
