section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
111,Field Level (100s),Field and Outfield Boxes,not stated by the source,15,toward third base / left field,UNKNOWN,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"No ""Rows in Section 111 are labeled"" sentence, no entrance sentence, no seat-direction sentence and no wheelchair/VWC mention on the page (verified twice). Page states ""This is a general admission seating area. Seats and rows are not assigned and are first-come, first-serve."" ""For foul ball opportunities, sections 111-115 and 140-144 tend to provide some of the best chances to catch a ball during the game."" Bullpens (venue-wide): Royals near Section 148, visiting near Section 107. rateyourseats.com section 111.",LOW - no row data published for this section
112,Field Level (100s),Field and Outfield Boxes,Located along the outfield portions of the 100 Level,14,toward third base / left field,C-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Netting (venue-wide): ""Like most modern ballparks, protective netting extends in front of many sections near home plate"". Bullpens (venue-wide): ""Royals bullpen sits near Section 148, visiting bullpen near Section 107"". rateyourseats.com section 112.","HIGH - zone, rows, location and seat direction stated by the source"
113,Field Level (100s),Field and Outfield Boxes,not stated by the source,13,toward third base / left field,C-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Netting/obstruction (venue-wide): ""While this helps improve fan safety, it may slightly impact the view for seats located directly behind the netting"". Bullpens (venue-wide): ""Royals bullpen sits near Section 148, visiting bullpen near Section 107"". Sun note refers to Sections 146-148. rateyourseats.com section 113.","MEDIUM - rows and zone confirmed, the source does not place this section"
114,Field Level (100s),Field and Outfield Boxes,not stated by the source,12,toward third base / left field,B-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Netting (venue-wide): ""Protective Netting: Like most modern ballparks, protective netting extends in front of many sections near home plate and down the baselines."" Bullpens (venue-wide): ""Bullpen Views: Royals bullpen sits near Section 148, visiting bullpen near Section 107."" rateyourseats.com section 114.","MEDIUM - rows and zone confirmed, the source does not place this section"
115,Field Level (100s),Field and Outfield Boxes,not stated by the source,11,toward third base / left field,B-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Netting/obstruction (venue-wide): ""While this helps improve fan safety, it may slightly impact the view for seats located directly behind the netting."" Bullpens (venue-wide): ""Bullpen Views: Royals bullpen sits near Section 148, visiting bullpen near Section 107."" rateyourseats.com section 115.","MEDIUM - rows and zone confirmed, the source does not place this section"
116,Field Level (100s),Dugout Boxes,In front of Sections 116-119,10,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Seats-per-row not stated; page states only ""Each section contains roughly 20 rows of seating"" (row count, not seats per row). ""Close to the Dugouts: Royals dugout sits near Sections 136-139, visitors near Sections 116-119"". ""protective netting runs along the front of the infield seating areas"" and ""Views from the front rows of the Dugout Box sections may be slightly impacted by the protective netting"". rateyourseats.com section 116.","HIGH - zone, rows, location and seat direction stated by the source"
117,Field Level (100s),Dugout Boxes,In front of Sections 116-119,9,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Seats-per-row not stated; page states only ""Each section contains roughly 20 rows of seating"". Visitors dugout in front of Sections 116-119. ""Protective netting runs along the front of the infield seating areas"". rateyourseats.com section 117.","HIGH - zone, rows, location and seat direction stated by the source"
118,Field Level (100s),Dugout Boxes,In front of Sections 116-119,8,toward third base / left field,A-X,X,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row X.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""An entrance to this section is located at Row X"". Visitors dugout in front of Sections 116-119. ""Protective netting runs along the front of the infield seating areas."" rateyourseats.com section 118.","HIGH - zone, rows, location and seat direction stated by the source"
119,Field Level (100s),Dugout Boxes,"These seats are located behind the visitor dugout""; ""Visitors dugout: In front of Sections 116-119",7,toward third base / left field,"A-U, VWC",X,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row X.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Row list includes wheelchair row ""VWC"" as stated. Entrance stated as ""An entrance to this section is located at Row X"" (verified twice; note this conflicts with the stated row list A-U, VWC - recorded as stated, not corrected). Seats-per-row not stated; page states ""Each section contains roughly 20 rows of seating"". ""Close to the Dugouts: Royals dugout sits near Sections 136-139, visitors near Sections 116-119."" ""Protective netting runs along the front of the infield seating areas."" rateyourseats.com section 119.","HIGH - zone, rows, location and seat direction stated by the source"
120,Field Level (100s),Dugout Boxes,These seats are located behind the visitor dugout,6,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Front of sections 120-135 are behind the netting"". Located behind the visitor dugout per page. rateyourseats.com section 120.","HIGH - zone, rows, location and seat direction stated by the source"
121,Field Level (100s),Dugout Boxes,These seats are located behind the visitor dugout,5,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows A and B, which have eight seats, all rows in Sections 121 have nine seats"" (quoted verbatim as printed; sentence is garbled on the source page)","""protective netting runs along the front of the infield seating areas"". ""Row A is the first row behind the visitor's dugout in Section 121"" (visitors dugout, third-base side). ""very little shade during day games"".","HIGH - zone, rows, location and seat direction stated by the source"
122,Field Level (100s),Dugout Boxes,These seats are located behind the visitor dugout,4,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""protective netting runs along the front of the infield seating areas"". ""Row A is the first row behind the visitor's dugout in Section 122"". Page notes limited sun protection during day games. ""Rows A-J are recommended for visiting team fans"" and ""Rows S-X are recommended for great views of the field"".","HIGH - zone, rows, location and seat direction stated by the source"
123,Field Level (100s),Dugout Boxes,"Located in Sections 116–125 and 130–139 on the 100 Level"" and these seats ""sit directly along the infield",3,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""protective netting runs along the front of the infield seating areas"". ""Right above the visitor dugout and tunnel. Close to the on-deck circle."" ""very little shade during day games"". ""Row W...only requires going down 2 steps to get to your row"".","HIGH - zone, rows, location and seat direction stated by the source"
124,Field Level (100s),Dugout Boxes,Dugout Box seats make up the infield seating sections on the 100 Level at Kauffman Stadium and include Sections 116 through 125 and 130 through 139.,2,toward third base / left field,"A-V, WWC",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"row list ends in ""WWC"" and page states ""Wheelchair seating is available behind Row V"". ""protective netting runs along the front of the infield seating areas"". Infield section on the visitors-dugout (third-base) side; visitors dugout is in front of Sections 116-119. Limited shade during day games.","HIGH - zone, rows, location and seat direction stated by the source"
125,Field Level (100s),Dugout Boxes,Dugout Box seats make up the infield seating sections on the 100 Level at Kauffman Stadium and include Sections 116 through 125 and 130 through 139.,1,toward third base / left field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""protective netting runs along the front of the infield seating areas"". ""Visitors dugout: In front of Sections 116–119""; ""Royals dugout: In front of Sections 136–139"". Limited shade during day games.","HIGH - zone, rows, location and seat direction stated by the source"
126,Field Level (100s),Diamond Club Seats,"Located directly behind the Crown Club with excellent views of the field"" and ""centered behind home plate",0,behind home plate,"A-U, V-X",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""desirable view from behind home plate"" / ""Home Plate View"". ""Wheelchair seating is available behind Row U"". ""Lower sections 126–129 sit 10 rows from the field"". Behind-the-plate seats view the field through the protective netting.","HIGH - zone, rows, location and seat direction stated by the source"
127,Field Level (100s),Diamond Club Seats,Desirable view from behind home plate,0,behind home plate,"A-U, V-X",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Wheelchair seating is available behind Row U"". ""Rows S-X are recommended for great views of the field"". Page states the section is directly behind home plate as part of the Diamond Club premium seating area.","HIGH - zone, rows, location and seat direction stated by the source"
128,Field Level (100s),Diamond Club Seats,"Located directly behind the Crown Club with excellent views of the field"" and ""centered behind home plate",0,behind home plate,"A-U, V-X",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Wheelchair seating is available behind Row U"". ""Lower sections 126–129 sit 10 rows from the field"". ""Rows S-X are recommended for great views of the field"". ""Safely under cover and always shaded so it doesn't get too hot"". A fan review mentions ""Just twelve seats in the row"" but refers to a Row NN, which is not a row label listed for this section, so seats_per_row left","HIGH - zone, rows, location and seat direction stated by the source"
129,Field Level (100s),Diamond Club Seats,"Located directly behind the Crown Club with excellent views of the field"" and ""centered behind home plate",0,behind home plate,"A-U, V-X",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 130. This section is behind home plate, so seat 1 is on its third-base side.",not published,"""Wheelchair seating is available behind Row U"". ""Desirable view from behind home plate"". sits ""10 rows from the field"".","HIGH - zone, rows, location and seat direction stated by the source"
130,Field Level (100s),Dugout Boxes,Dugout Box seats make up the infield seating sections on the 100 Level at Kauffman Stadium and include Sections 116 through 125 and 130 through 139.,0,behind home plate,"A-U, VWC",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 131. This section is behind home plate, so seat 1 is on its third-base side.",not published,"row list ends in ""VWC"" (wheelchair row behind the last seated row). ""Desirable view from behind home plate"". ""protective netting runs along the front of the infield seating areas"". ""Visitors dugout: In front of Sections 116–119""; ""Royals dugout: In front of Sections 136–139"". Limited sun exposure noted.","HIGH - zone, rows, location and seat direction stated by the source"
131,Field Level (100s),Dugout Boxes,Dugout Box seats make up the infield seating sections on the 100 Level at Kauffman Stadium and include Sections 116 through 125 and 130 through 139.,1,toward first base / right field,"A-V, WWC",UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"row list ends in ""WWC"" and ""Wheelchair seating is available behind Row V"". ""Protective netting runs along the front of the infield seating areas."" ""These seats receive significant sun exposure during day games"". Infield Dugout Box section on the first-base side of home plate.","HIGH - zone, rows, location and seat direction stated by the source"
132,Field Level (100s),Dugout Boxes,"Located in Sections 116–125 and 130–139 on the 100 Level"" and ""Royals dugout sits near Sections 136–139",2,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Protective Netting: Extends along the infield to improve fan safety"". ""Row A is the first row behind the Royals dugout in Section 132"". ""Limited Shade: These seats receive significant sun exposure during day games"". Page also notes ""Approximately 20 rows per section"" (rows, not seats).","HIGH - zone, rows, location and seat direction stated by the source"
133,Field Level (100s),Dugout Boxes,"Located in Sections 116–125 and 130–139 on the 100 Level"" and ""These seats are located behind the Royals dugout",3,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""protective netting runs along the front of the infield seating areas"". ""Row A is the first row behind the Royals dugout in Section 133"". ""Rows S-X are recommended for great views of the field"". Limited shade during day games.","HIGH - zone, rows, location and seat direction stated by the source"
134,Field Level (100s),Dugout Boxes,"Located in Sections 116–125 and 130–139 on the 100 Level"" and ""These seats are located behind the Royals dugout",4,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Near Royals Dugout"" and ""Row A is the first row behind the Royals dugout"". ""Protective netting runs along the front of the infield seating areas"". ""These seats receive significant sun exposure during day games"". ""Rows S-X are recommended for great views of the field"".","HIGH - zone, rows, location and seat direction stated by the source"
135,Field Level (100s),Dugout Boxes,Located in Sections 116–125 and 130–139 on the 100 Level,5,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Row A is the first row behind the Royals dugout in Section 135"". ""protective netting runs along the front of the infield seating areas"". ""limited protection from the sun"" and ""offer very little shade during day games"". ""Rows S-X are recommended for great views of the field"".","HIGH - zone, rows, location and seat direction stated by the source"
136,Field Level (100s),Dugout Boxes,Royals dugout sits near Sections 136–139,6,toward first base / right field,"A-U, VWC",X,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row X.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"row list ends in ""VWC"". Royals (home) dugout adjacency, first-base side. Protective netting extends along the infield. Limited shade during day games. Page notes ""Approximately 20 rows per section with Row A closest to the field"" and ""Rows T-X recommended for outstanding convenience"".","HIGH - zone, rows, location and seat direction stated by the source"
137,Field Level (100s),Dugout Boxes,"Royals dugout sits near Sections 136–139""; the section is part of ""Sections 116 through 125 and 130 through 139"" on the ""100 Level",7,toward first base / right field,A-X,X,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row X.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Royals (home) dugout adjacency, first-base side. ""protective netting runs along the front of the infield seating areas"". ""Views from the front rows of the Dugout Box sections may be slightly impacted by the protective netting"".","HIGH - zone, rows, location and seat direction stated by the source"
138,Field Level (100s),Dugout Boxes,Royals dugout sits near Sections 136–139,8,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Royals dugout: In front of Sections 136–139"" (home dugout, first-base side). ""Protective netting: Extends along the infield to improve fan safety"".","HIGH - zone, rows, location and seat direction stated by the source"
139,Field Level (100s),Dugout Boxes,"Royals dugout sits near Sections 136–139"" and ""Royals dugout: In front of Sections 136–139",9,toward first base / right field,A-X,UNKNOWN,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal row is not published for this section.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Royals (home) dugout adjacency, first-base side. ""protective netting runs along the front of the infield seating areas"". Limited shade during day games.","HIGH - zone, rows, location and seat direction stated by the source"
