section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
115,Lower Level (105-160),Box Level Down the Line,"""Still located on the lowest tier of the field but further down the line, these Box Level seats are the best place to be on the Coors Field seating chart for catching a foul ball."" (RYS Expert Review, Box Level Down the Line, on the Section 115 page). The page states no separate location sentence naming Section 115 specifically.",11,toward first base / right field,"1-38, W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 37 & Above - Covered""; ""Rows 1-38, W"". ""Rows 37 and above are under cover"". one 5-star review, ""St. Louis Cardinals at Colorado Rockies - Apr 12, 2023"" (Sec 115 / Row 10, Baseball), with no review text. inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 115 and that note is not carried on this page.","HIGH - zone, rows, location and seat direction stated by the source"
116,Lower Level (105-160),Box Level Down the Line,"""Still located on the lowest tier of the field but further down the line, these Box Level seats are the best place to be on the Coors Field seating chart for catching a foul ball."" (RYS Expert Review, Box Level Down the Line, on the Section 116 page). The page states no separate location sentence naming Section 116 specifically.",10,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 37 & Above - Covered""; ""Rows 1-38, C-W"". ""Rows 37 and above are under cover"". Fan Reviews : 5 stars, ""Don't get these if short - It is a hard angle to view the game. And if you have tall people sitting in front, or if they wear hats, it is difficult to see the diamond."" (Sec 116 / Row 3, Baseball). A second 5-star review for Sec 116 / Row 30 (Jul 15, 2023) carries no text. inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 116 and that note is not carried on this page. the official Rockies guide lists ""Diamond Dry Goods - Section 116"".","HIGH - zone, rows, location and seat direction stated by the source"
117,Lower Level (105-160),Box Level Down the Line,"Still located on the lowest tier of the field but further down the line, these Box Level seats are the best place to be on the Coors Field seating chart for catching a foul ball."" (RYS Expert Review, Box Level Down the Line, on the Section 117 page).""",9,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","20 in Row 6 (verbatim Q&A, Verified Feb 2026): ""Row 6 will have a total of 20 seats in Section 117."" No all-rows figure is stated for this section.","""Top Pick for Outstanding ConvenienceRows 36-WC""; ""Rows 37 & Above - Covered""; ""Rows 1-38, C-W"". ""For baseball games, we recommend rows 36-WC for outstanding convenience"" and ""Rows 37 and above are under cover"". Fan Reviews : 5 stars, ""Close to the Field - Great view of field, but being on the Rockies side we had sun in our eyes until about 8:00."" (Sec 117 / Row 3, Baseball). Fan Feedback : ""The angle of the seats makes it difficult to see the batter in 117 and 118. - Everyone down there has to lean out of their seat to see the pitch."" (Sec 117 & More). As you face the field, Seat 1 will be on the aisle at the right side of the row (closer to the outfield wall), while Seat 20 is on the aisle at the left side of the row (closer to home plate).""""","HIGH - zone, rows, location and seat direction stated by the source"
118,Lower Level (105-160),Box Level Down the Line,"""Still located on the lowest tier of the field but further down the line, these Box Level seats are the best place to be on the Coors Field seating chart for catching a foul ball."" (RYS Expert Review, Box Level Down the Line, on the Section 118 page). The page states no separate location sentence naming Section 118 specifically.",8,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 119. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"""Rows 32 & Above - Covered""; ""Rows 1-38, C-W"". ""Rows 32 and above are under cover"". Fan Feedback : ""The angle of the seats makes it difficult to see the batter in 117 and 118. - Everyone down there has to lean out of their seat to see the pitch."" (Sec 118 & More). A 5-star review for Sec 118 / Row 38 (Sep 1, 2025) carries no text. Note the covered-rows threshold changes here from ""Rows 37 and above"" (115-117) to ""Rows 32 and above"" (118 onward) - recorded as published. inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 118 and that note is not carried on this page.","HIGH - zone, rows, location and seat direction stated by the source"
119,Lower Level (105-160),Box Level Down the Line,"Still located on the lowest tier of the field but further down the line, these Box Level seats are the best place to be on the Coors Field seating chart for catching a foul ball."" (RYS Expert Review, Box Level Down the Line, on the Section 119 page).""",7,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","14 (verbatim Q&A, Verified Feb 2026): ""Section 119 has 14 seats in each row"" - but the same Q&A adds ""The last two rows of section 119 are handicap accessible seating (Rows C & W) which have no more than 7 seats in the row.""","""Rows 32 & Above - Covered""; ""Rows 1-38, C-W"". ""Rows 32 and above are under cover"". Fan Reviews : 5 stars, ""San Francisco Giants at Colorado Rockies - Jun 8, 2023 - Great seats. Players had 5 foul balls in this area and players threw balls to kids."" (Sec 119 / Row 19, Baseball). The last two rows of section 119 are handicap accessible seating (Rows C & W) which have no more than 7 seats in the row. As you face the field from section 119, seat 1 will be on your right."" Both readings recorded . inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 119 and that note is not carried on this page.""","HIGH - zone, rows, location and seat direction stated by the source"
120,Lower Level (105-160),Infield Box,"The Box Level Infield spans the lower bowl behind home plate and along the infield baselines. These sections place fans on the lowest main seating tier of Coors Field."" and ""Closest Infield Seating: Located on the lowest tier behind home plate and the dugouts for an up-close view of the action."" (RYS Expert Review, Infield Box, 2026 Review, on the Section 120 page). The review names 120 only in the coverage sentence: ""Fans sitting in the last few rows (Row 32 and higher) in Sections 120-127 and 134-141 can benefit from overhead protection provided by the 200-level seating deck above.",6,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 121. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","About 14 (zone-level statement carried on this page, verbatim): ""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" No figure specific to Section 120 is stated.","""Rows 32 & Above - Covered""; ""Rows 1-38, C-W"". ""Rows 32 and above are under cover"". 5 stars, ""Good"" (Sec 120 / Row 21, Baseball) and a 5-star review for Sec 120 / Row 4 (Sep 13, 2024) with no text. ""Concourse Access in Higher Rows: Rows 20 and higher are closer to the concourse tunnels.""; ""Prime Dugout Views: Sections 121-125 sit behind the Rockies dugout, while 136-140 sit behind the visitor dugout."" - so 120 is NOT stated to be a dugout section, and it carries no ""Near Rockies Dugout"" insight (122-124 do). Both readings recorded. inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 120 and that note is not carried on this page.","HIGH - zone, rows, location and seat direction stated by the source"
121,Lower Level (105-160),Infield Box,"""Sections 121-125 sit directly behind the Rockies dugout, while Sections 136-140 are positioned behind the visitor dugout."" and ""The Box Level Infield spans the lower bowl behind home plate and along the infield baselines."" (RYS Expert Review, Infield Box, 2026 Review, on the Section 121 page)",5,toward first base / right field,"1-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 122. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","About 14 (zone-level statement carried on this page, verbatim): ""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" No figure specific to Section 121 is stated.","""Rows 32 & Above - Covered""; ""Rows 1-38, C-W"". ""Rows 32 and above are under cover"". 5 stars, ""Section 121 Row 14 Seats 7-8"" (Sec 121 / Row 14, Baseball, no further text) and a 5-star review for Sec 121 / Row 3 (Jul 20, 2024) with no text. Ballparks of Baseball states ""-Home Dugout: First Base"", so 121-125 are on the FIRST BASE side. inside the official Rockies netting run ""Netting runs from the front of Sections 112-147.""; the narrower RateYourSeats fan-feedback range ""in front of sections 122-139"" does not include 121 and that note is not carried on this page. the official Rockies guide lists ""Colorado Craft Beers - Sections 121, 136, 151, 327"".","HIGH - zone, rows, location and seat direction stated by the source"
122,Lower Level (105-160),Infield Box,"Sections 121-125 sit directly behind the Rockies dugout, while Sections 136-140 are positioned behind the visitor dugout."" (RYS Expert Review, Infield Box, 2026 Review, on the Section 122 page) and ""These seats are located behind the Rockies dugout",4,toward first base / right field,"5-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 123. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","About 14 (zone-level statement carried on this page, verbatim): ""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" No figure specific to Section 122 is stated.","""Near Rockies Dugout""; ""Top Pick for Great Views of the Field""; ""Rows 32 & Above - Covered""; ""Rows 5-38, C-W"". ""These seats are located behind the Rockies dugout""; ""For baseball games, we recommend these seats for great views of the field""; ""Rows 32 and above are under cover"". Fan Feedback : ""Row 5 is the first row behind the Rockies dugout in Section 122."" - which explains why the numbered rows here begin at 5 rather than 1. Fan Feedback : ""Front of sections 122-139 are behind the netting - There is some amount of netting or screening in front of sections 122-139. The height and coverage of netting or screening will vary by section."" (https://www.mlb.com/rockies/ballpark/netting) while the RateYourSeats fan-feedback note quoted above gives ""sections 122-139"".","HIGH - zone, rows, location and seat direction stated by the source"
123,Lower Level (105-160),Infield Box,"Sections 121-125 sit directly behind the Rockies dugout, while Sections 136-140 are positioned behind the visitor dugout."" (RYS Expert Review, Infield Box, 2026 Review, on the Section 123 page) and ""These seats are located behind the Rockies dugout",3,toward first base / right field,"5-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","About 14 (zone-level statement carried on this page, verbatim): ""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" No figure specific to Section 123 is stated.","""Near Rockies Dugout""; ""Top Pick for Great Views of the Field""; ""Rows 32 & Above - Covered""; ""Rows 5-38, C-W"". ""These seats are located behind the Rockies dugout""; ""For baseball games, we recommend these seats for great views of the field""; ""Rows 32 and above are under cover"". Fan Feedback : ""Row 5 is the first row behind the Rockies dugout in Section 123."" Fan Feedback : ""Front of sections 122-139 are behind the netting - There is some amount of netting or screening in front of sections 122-139. The height and coverage of netting or screening will vary by section."" Both recorded . A 5-star review is filed for Sec 123 / Row 10 for the Noah Kahan concert of Aug 8, 2026, with no text. the official Rockies guide places an ATM ""Inside Gate C - Near section 123"" and an escalator ""Sections 123 and 147 - to Upper Level (up only)"".","HIGH - zone, rows, location and seat direction stated by the source"
124,Lower Level (105-160),Infield Box,"Sections 121-125 sit directly behind the Rockies dugout, while Sections 136-140 are positioned behind the visitor dugout."" (RYS Expert Review, Infield Box, 2026 Review, on the Section 124 page) and ""These seats are located behind the Rockies dugout",2,toward first base / right field,"5-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","About 14 (zone-level statement carried on this page, verbatim): ""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" No figure specific to Section 124 is stated.","""Near Rockies Dugout""; ""Top Pick for Great Views of the Field""; ""Rows 32 & Above - Covered""; ""Rows 5-38, C-W"". ""These seats are located behind the Rockies dugout""; ""For baseball games, we recommend these seats for great views of the field""; ""Rows 32 and above are under cover"". Fan Feedback : ""Row 5 is the first row behind the Rockies dugout in Section 124."" Fan Feedback : ""Front of sections 122-139 are behind the netting - There is some amount of netting or screening in front of sections 122-139. The height and coverage of netting or screening will vary by section."" Both recorded .","HIGH - zone, rows, location and seat direction stated by the source"
125,Lower Level (105-160),Infield Box,"Sections 121–125 sit directly behind the Rockies dugout, while Sections 136–140 are positioned behind the visitor dugout."" Also, ""Near Rockies Dugout""; ""These seats are located behind the Rockies dugout"". ""The Box Level Infield spans the lower bowl behind home plate and along the infield baselines. These sections place fans on the lowest main seating tier of Coors Field.",1,toward first base / right field,"5-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" (Infield Box zone review; not stated for section 125 specifically)","""Near Rockies Dugout""; ""Rows 32 & Above - Covered""; ""Rows 5-38, C-W"". ""These seats are located behind the Rockies dugout""; ""Rows 32 and above are under cover"". Fan Feedback : ""Row 5 is the first row behind the Rockies dugout in Section 125."" (Sec 125 / Row 5 • Baseball). Fan review ( headline): ""Very Good"" (Sec 125 / Row C • Baseball). ""Front of sections 122-139 are behind the netting — There is some amount of netting or screening in front of sections 122-139. The height and coverage of netting or screening will vary by section."" This CONTRADICTS the official Rockies statement recorded in discovery : ""Netting runs from the front of Sections 112-147."" DUGOUT — discovery confirms the Rockies (home) dugout is on the FIRST BASE side, consistent with 121-125 sitting behind it.","HIGH - zone, rows, location and seat direction stated by the source"
126,Lower Level (105-160),Infield Box,"It’s important to note that the sections behind home plate (126–135) do not extend all the way to the field, as the Toyota Clubhouse seating occupies the field-level area directly in front of those sections."" ""The Box Level Infield spans the lower bowl behind home plate and along the infield baselines. These sections place fans on the lowest main seating tier of Coors Field.",0,behind home plate,"4-38, C-W",W,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row W.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. This section is behind home plate, so seat 1 is on its first-base side.","""Rows in these sections typically feature about 14 seats per row, and some sections extend up to 38 rows deep."" (Infield Box zone review; not stated for section 126 specifically)","""Rows 32 & Above - Covered""; ""Rows 4-38, C-W"". ""Rows 32 and above are under cover"". OBSTRUCTION — the Toyota Clubhouse field-level seating sits in front of this section, per the quote in `location`; the section does not reach the field. ""Front of sections 122-139 are behind the netting — There is some amount of netting or screening in front of sections 122-139. The height and coverage of netting or screening will vary by section."" This CONTRADICTS the official Rockies statement recorded in discovery : ""Netting runs from the front of Sections 112-147."" SUN — the Infield Box review on this page states ""Seats along the third base side will typically experience sunlight earlier during day games, while seats along the first base side tend to remain shaded longer"", which CONTRADICTS discovery's orientation source (ShadedSeats), which makes the third base line the ""shade side"".","HIGH - zone, rows, location and seat direction stated by the source"
