section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
131,Field Level (100s),Field Level Outfield,"Located on the lowest tier of Busch stadium, between the corner bases and wrapping to the corners of the outfield walls, on the first base side, with higher numbered sections being closer to the Cardinals dugout",14,toward first base / right field,"1-18, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"the 'foul pole really is annoying in the lower rows' and the pitcher cannot be seen from certain seats. Row WC indicates a wheelchair-accessible row. Sun/shade, netting and bench vs individual seats not stated.","HIGH - zone, rows, location and seat direction stated by the source"
132,Field Level (100s),Field Level Outfield,"Located on the first base side, between corner bases and wrapping toward the outfield corners",13,toward first base / right field,"A-L, 1-18, WC, 20-29",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 21 & Above - Covered.' Walkways between Rows L and 1, and between Rows WC and 20. Row WC is a wheelchair-accessible row. Dugout Box portion is closest to the Cardinals dugout. Fan review (Row 11): 'Very hard to see the pitch from this location.' Page also repeats that 'Sections 127-129 are the only sections located in fair territory.' Netting and bench vs individual seats not stated.","HIGH - zone, rows, location and seat direction stated by the source"
133,Field Level (100s),Field Level Outfield,Located on the first base side; sections 133-134 are 'further set back and do not extend all the way down to the field',12,toward first base / right field,"1-18, WC, 20-29",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is a walkway betweeen Rows WC and 20.' 'Rows 21 & Above - Covered.' 'Covered by deck in case of rain and shady.' Recommended rows A-L, 1-7 for getting a ball; rows 15-18 for outstanding convenience. Row WC indicates a wheelchair-accessible row. Obstructed views, netting and bench vs individual seats not stated.","HIGH - zone, rows, location and seat direction stated by the source"
134,Field Level (100s),Field Level Outfield,"First base side, between the corner bases and extending toward the right field corner; 'Sections 127-140 are located on the first base side'; sections 133-134 are 'further set back and do not extend all the way down to the field'",11,toward first base / right field,"1-18, WC, 20-29",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Wheelchair-accessible Row WC described in a review as 'folding chairs and are comfortable.' 'You are exposed to the sun so keep that in mind for hot summer day games.' 'Rows 21 & Above - Covered.' 'The angle of the view to home plate from these seats is not very good.' Recommended rows A-L, 1-7 for getting a ball. 'There is a walkway between Rows WC and 20.'","HIGH - zone, rows, location and seat direction stated by the source"
135,Field Level (100s),Field Level Outfield,Right field side / first base side outfield; sections 127-140 are on the first base side with higher numbers closer to the Cardinals dugout,10,toward first base / right field,"A-L, 1-19, 20-29",19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 136. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"Walkways between Rows L and 1, and between Rows 19 and 20. 'Rows 21 and above are under cover.' Recommended rows A-L, 1-7 for getting a ball. Page notes sections 133 and 134 are further set back and do not extend all the way down to the field. Shade availability mentioned in a fan review for day games. Obstructed views, netting, wheelchair access and bench seating not stated.","HIGH - zone, rows, location and seat direction stated by the source"
136,Field Level (100s),Field Level Outfield,"Located on the first base side between corner bases and wrapping to the outfield corners; sections 127-140 are on this side, with higher numbers closer to the Cardinals dugout",9,toward first base / right field,"A-L, 1-19",19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 137. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is a walkway betweeen Rows L and 1.' 'We recommend rows A-L, 1-7 for getting a ball.' Upper portions are tucked near the 200-level overhang; lower sections extend to the field. Obstructed views, sun/shade, netting, wheelchair accessibility and bench vs individual seats not stated.","HIGH - zone, rows, location and seat direction stated by the source"
137,Field Level (100s),Field Level Outfield,Located on the first base side between corner bases and wrapping toward the outfield corners; higher numbered sections are closer to the Cardinals dugout,8,toward first base / right field,"A-L, 1-18, WC, 20-29",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 138. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is a walkway betweeen Rows L and 1' and 'There is a walkway betweeen Rows WC and 20.' 'Rows 21 and above are under cover'; section faces west and is likely in the sun for afternoon games, with early games having no shade unless in the last ~5 rows. Recommended rows A-L, 1-7 for getting a ball. Row WC indicates a wheelchair-accessible row. Obstructed views, netting and bench seating not stated.","HIGH - zone, rows, location and seat direction stated by the source"
138,Field Level (100s),Field Level Outfield,"Located on the lowest tier of Busch stadium, between the corner bases and wrapping to the corners of the outfield walls, on the first base side",7,toward first base / right field,"WC1, A-L, 1-18, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 139. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is a walkway betweeen Rows L and 1.' Recommended rows A-L, 1-7 for getting a ball. 'Sections 127-140 are located on the first base side, with the higher numbered sections being closer to the Cardinals dugout.' 'Upper portions are tucked up near the overhang of the 200 level.' Rows WC1 and WC indicate wheelchair-accessible rows. Sun/shade details, netting and bench vs individual seats not stated.","HIGH - zone, rows, location and seat direction stated by the source"
139,Field Level (100s),Field Level Outfield,"First base side outfield; sections 127-140 are on this side, with higher numbered sections being closer to the Cardinals dugout",6,toward first base / right field,"A-L, 1-18, WC, 20-29",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 138, with seat numbers counting up toward the edge facing section 140. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",There are a total of 26 seats in Section 139 Row 29,'Rows 21 and above are under cover'; Row 21 seats 'are likely to be in the shade for the whole game.' 'There is a walkway betweeen Rows L and 1' and a walkway between Rows WC and 20. Page notes 'Sections 127-129 are the only sections located in fair territory on the right field side and provide a good opportunity to catch a home run ball.' Row WC indicates a wheelchair-accessible row. Obstruction and bench vs individual seats not stated.,"HIGH - zone, rows, location and seat direction stated by the source"
140,Field Level (100s),Field Level Outfield,"On the first base side, between the corner bases and wrapping toward the outfield walls; higher numbered sections are closer to the Cardinals dugout.",5,toward first base / right field,"WC, A-M, 1-19, 20-29",19,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 19.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 139, with seat numbers counting up toward the edge facing section 141. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"rows 21 and above are covered. Walkways separate Rows M and 1, and Rows 19 and 20. Lower rows (A-L, 1-7) recommended for catching balls. A 'WC' row label is listed. Obstructed views, netting and accessible-row detail rateyourseats.com section 140 page.","HIGH - zone, rows, location and seat direction stated by the source"
141,Field Level (100s),Home Field Box,"Located on the lowest level of Busch Stadium along the infield, behind the Cardinals dugout (first base side)",4,toward first base / right field,"F-L, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 140, with seat numbers counting up toward the edge facing section 142. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows 24 & Above - Covered'. behind the Cardinals dugout (first base side). Netting, obstructed views and accessible rows rateyourseats.com section 141 page.","HIGH - zone, rows, location and seat direction stated by the source"
142,Field Level (100s),Home Field Box,"Located on the lowest tier, behind the Cardinals dugout on the first base side",3,toward first base / right field,"A-J, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 141, with seat numbers counting up toward the edge facing section 143. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'There is some amount of netting or screening in front of sections 142-158.' 'Rows 24 and above are under cover'. 'Row A is the first row behind the Cardinals dugout in Sections 142-144'. rateyourseats.com section 142 page.,"HIGH - zone, rows, location and seat direction stated by the source"
143,Field Level (100s),Home Field Box,Located behind the Cardinals dugout on the first base side; part of the lowest level of Busch Stadium along the infield,2,toward first base / right field,"A-G, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 142, with seat numbers counting up toward the edge facing section 144. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Front of sections 142-158 are behind the netting', with height and coverage varying by section. 'Rows 24 and above are under cover'. directly behind the Cardinals dugout. rateyourseats.com section 143 page.","HIGH - zone, rows, location and seat direction stated by the source"
144,Field Level (100s),Home Field Box,Behind the Cardinals dugout on the first base side of the infield,1,toward first base / right field,"A-G, 1-26",26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 143, with seat numbers counting up toward the edge facing section 145. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'There is some amount of netting or screening in front of sections 142-158' - front rows A-G are behind it. 'Rows 24 & Above - Covered'. 'Row A is the first row behind the Cardinals dugout in Sections 142-144'. rateyourseats.com section 144 page.,"HIGH - zone, rows, location and seat direction stated by the source"
145,Field Level (100s),Home Field Box,"Located on the lowest tier; part of sections 145-155 that span 'from first base, behind home plate, to third base'",0,behind home plate,"A-G, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 144, with seat numbers counting up toward the edge facing section 146. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158.' 'Rows 24 & Above - Covered'. 'Diamond Box seats sit directly behind the Cardinals and visitor dugouts' (Cardinals dugout is on the first base side). rateyourseats.com section 145 page.,"HIGH - zone, rows, location and seat direction stated by the source"
146,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,"1-19, WC",WC,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WC.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 145, with seat numbers counting up toward the edge facing section 147. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158.' A 'WC' row is listed in the row labels and is where the entrance is located; the page does not define WC as wheelchair/accessible seating. UNKNOWN (page places this section behind home plate). rateyourseats.com section 146 page.,"HIGH - zone, rows, location and seat direction stated by the source"
147,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,"1-18, WC, 20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 146, with seat numbers counting up toward the edge facing section 148. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' A 'WC' row appears between rows 18 and 20; the page does not define it. 'Diamond Box seats sit directly behind the Cardinals and visitor dugouts'. rateyourseats.com section 147 page.,"HIGH - zone, rows, location and seat direction stated by the source"
148,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,1-26,26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 147, with seat numbers counting up toward the edge facing section 149. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' 'Rows 24 and above are under cover'. UNKNOWN (page places this section behind home plate). rateyourseats.com section 148 page.,"HIGH - zone, rows, location and seat direction stated by the source"
149,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 148, with seat numbers counting up toward the edge facing section 150. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' 'Rows 24 and above are under cover'. UNKNOWN (page places this section behind home plate). rateyourseats.com section 149 page.,"HIGH - zone, rows, location and seat direction stated by the source"
150,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,1-26,26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 149, with seat numbers counting up toward the edge facing section 151. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158.' 'Rows 24 and above are under cover'. Dugout adjacency and accessible rows rateyourseats.com section 150 page.,"HIGH - zone, rows, location and seat direction stated by the source"
151,Field Level (100s),Home Field Box,Located on the lowest tier behind home plate; part of Sections 145-155 spanning from first base to third base,0,behind home plate,"1-18, WC, 20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 152. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' A 'WC' row appears between rows 18 and 20; the page does not define it. UNKNOWN (page places this section behind home plate). rateyourseats.com section 151 page.,"HIGH - zone, rows, location and seat direction stated by the source"
152,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield,0,behind home plate,1-26,26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 151, with seat numbers counting up toward the edge facing section 153. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' 'Rows 24 and above are under cover'. Dugout adjacency and accessible rows rateyourseats.com section 152 page.,"HIGH - zone, rows, location and seat direction stated by the source"
153,Field Level (100s),Home Field Box,"Part of sections 141-159 on the lowest level along the infield, in the area behind home plate",0,behind home plate,1-25,25,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 25.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 152, with seat numbers counting up toward the edge facing section 154. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158. The height and coverage of netting or screening will vary by section.' 'Rows 24 & Above - Covered'. UNKNOWN (page places this section behind home plate). rateyourseats.com section 153 page.,"HIGH - zone, rows, location and seat direction stated by the source"
154,Field Level (100s),Home Field Box,"Part of sections 145-155, located behind home plate on the lowest level of the infield",0,behind home plate,"1-18, WC, 20",20,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 20.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 153, with seat numbers counting up toward the edge facing section 155. This section is behind home plate, so seat 1 is on its first-base side.",'There are a total of 11 seats in Section 154 Row 1 at Busch Stadium.' and 'In each of the first four rows of section 154 there are ten seats.' (page states both; remaining rows UNKNOWN),'There is some amount of netting or screening in front of sections 142-158.' 'Rows WC and above are shaded during most late afternoon games'. A 'WC' row appears between rows 18 and 20; the page does not define it. rateyourseats.com section 154 page.,"HIGH - zone, rows, location and seat direction stated by the source"
155,Field Level (100s),Home Field Box,Behind home plate on the lowest level of the infield; page also places it behind the visitor dugout,0,behind home plate,"A-G, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 154, with seat numbers counting up toward the edge facing section 156. This section is behind home plate, so seat 1 is on its first-base side.",not published,'There is some amount of netting or screening in front of sections 142-158.' rows 24 and above are covered. behind the visitor dugout (third base side). rateyourseats.com section 155 page.,"HIGH - zone, rows, location and seat direction stated by the source"
156,Field Level (100s),Home Field Box,"Behind the visitor dugout, on the lowest level, third base side of the infield",1,toward third base / left field,"A-G, 1-26",26,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 26.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 155, with seat numbers counting up toward the edge facing section 157. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"'There is some amount of netting or screening in front of sections 142-158', with height and coverage varying by section. 'Rows 24 and above are under cover'. 'Row A is the first row behind the visitor's dugout'. rateyourseats.com section 156 page.","HIGH - zone, rows, location and seat direction stated by the source"
157,Field Level (100s),Home Field Box,Behind the visitor dugout on the third base side,2,toward third base / left field,"A-G, 1-24",24,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 24.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 156, with seat numbers counting up toward the edge facing section 158. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,'There is some amount of netting or screening in front of sections 142-158.' 'Rows 24 and above are under cover'. 'Row A is the first row behind the visitor's dugout'. rateyourseats.com section 157 page.,"HIGH - zone, rows, location and seat direction stated by the source"
