section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
110,Main Level (100s),Field Level Down the Line,"Field Level Down the Line, lowest tier beyond the infield, angling toward the infield near the foul poles (shared review text)",9,toward third base / left field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 109. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows LL and above are under cover.,"HIGH - zone, rows, location and seat direction stated by the source"
111,Main Level (100s),Field Level Down the Line,"Field Level Down the Line, lowest tier beyond the infield, angling toward the infield near the foul poles (shared review text)",8,toward third base / left field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 110. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,Rows MM and above are under cover.,"HIGH - zone, rows, location and seat direction stated by the source"
112,Main Level (100s),Field Level Down the Line,"Field Level Down the Line, lowest tier beyond the infield, angling toward the infield near the foul poles (shared review text)",7,toward third base / left field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 111. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"There is open space between Rows A and D."" ""Rows PP and above are under cover."" Unfortunately, the overhang does not extend very far over section 112. Row RR is the last row that is protected from the rain, so row KK is exposed to potential precipitation.""","HIGH - zone, rows, location and seat direction stated by the source"
113,Main Level (100s),Field Level Down the Line,"Field Level Down the Line, lowest tier beyond the infield, angling toward the infield near the foul poles (shared review text)",6,toward third base / left field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"For baseball games, we recommend rows N-Z, AA-GG for great views of the field."" ""There is open space between Rows A and D."" ""Rows RR and above are under cover.","HIGH - zone, rows, location and seat direction stated by the source"
114,Main Level (100s),Dugout Box,"Sections on the third base side (114–118) sit near the visiting team dugout, while sections on the first base side (127–131) sit near the Nationals dugout.",5,toward third base / left field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 115, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"For baseball games, we recommend rows N-Z, AA-GG for great views of the field."" ""There is open space between Rows A and D."" ""Rows RR and above are under cover."" There are 10 traditional seats in this row for companion seating, and spaces for 5 wheelchairs in between every two companion seats.""","HIGH - zone, rows, location and seat direction stated by the source"
115,Main Level (100s),Dugout Box,"Dugout Box, third base side near the visiting team dugout (shared Dugout Box review text)",4,toward third base / left field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","20 (stated for Row F only: ""There are a total of 20 seats in Section 115 Row F at Nationals Park."")","For baseball games, we recommend rows N-Z, AA-GG for great views of the field."" ""Rows SS and above are under cover."" Fan Feedback : ""Row D is the first row behind the visitor's dugout in Section 115.","HIGH - zone, rows, location and seat direction stated by the source"
116,Main Level (100s),Dugout Box,"For baseball games, these seats are located behind the visitor dugout",3,toward third base / left field,"D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 117, with seat numbers counting up toward the edge facing section 115. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"For baseball games, we recommend rows N-Z, AA-GG for great views of the field."" ""Rows TT and above are under cover."" Fan Feedback : ""Row D is the first row behind the visitor's dugout in Section 116."" Fan Feedback : ""Front of sections 116-129 are behind the netting — There is some amount of netting or screening in front of sections 116-129. The height and coverage of netting or screening will vary by section.","HIGH - zone, rows, location and seat direction stated by the source"
117,Main Level (100s),Dugout Box,"For baseball games, these seats are located behind the visitor dugout",2,toward third base / left field,"D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"""Rows TT and above are under cover."" Fan Feedback : ""Row D is the first row behind the visitor's dugout in Section 117."" Fan Feedback : ""Front of sections 116-129 are behind the netting — There is some amount of netting or screening in front of sections 116-129. The height and coverage of netting or screening will vary by section.""","HIGH - zone, rows, location and seat direction stated by the source"
118,Main Level (100s),Dugout Box,"Dugout Box, third base side near the visiting team dugout (shared Dugout Box review text: ""Sections on the third base side (114–118) sit near the visiting team dugout"")",1,toward third base / left field,"D-Z, AA-KK",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 117. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",not published,"Fan Feedback : ""Row D is the first row behind the visitor's dugout in Section 118."" Fan Feedback : ""Front of sections 116-129 are behind the netting — There is some amount of netting or screening in front of sections 116-129. The height and coverage of netting or screening will vary by section.""","HIGH - zone, rows, location and seat direction stated by the source"
119,Main Level (100s),Diamond Club,"100 level Home Plate Seating: Diamond Club seats are located in Sections 121–125 and Rows A–H of Sections 119, 120, and 126, directly behind the Terra Club sections."" ""PNC Diamond Club seating is located directly behind home plate at the front of the lower bowl, positioned just above the Terra Club sections.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 118. This section is behind home plate, so seat 1 is on its first-base side.",not published,"""For baseball games, we recommend rows Q-U for outstanding convenience."" ""Rows A-H are part of the Diamond Club."" Fan Feedback : ""Front of sections 116-129 are behind the netting — There is some amount of netting or screening in front of sections 116-129. The height and coverage of netting or screening will vary by section."" This page rendered in an older/shorter RateYourSeats template than Sections 100-118 but is section-specific content, not a redirect or index fallback.","HIGH - zone, rows, location and seat direction stated by the source"
120,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, positioned just above the Terra Club sections; per the PNC Diamond Club review, 'The club includes Sections 121–125, along with Rows A–H of Sections 119, 120, and 126' — so only Rows A-H of Section 120 are Diamond Club, elevated roughly a dozen rows off the field.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 121, with seat numbers counting up toward the edge facing section 119. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Top Pick for Outstanding Convenience — Rows Q-U'; 'Top Pick for Great Views of the Field — Rows A-H'; 'Home Plate View'; 'Head-on View (most shows)'.,"HIGH - zone, rows, location and seat direction stated by the source"
121,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections. Per the PNC Diamond Club review, 'The club includes Sections 121–125' — the entire Section 121 is Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 120. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Top Pick for Great Views of the Field — Rows A-H'; 'Home Plate View'; 'Head-on View (most shows)'. 'Premium seating area as part of the Diamond Club.' Fan Feedback (Sec 121 & More): 'Front of sections 116-129 are behind the netting.',"HIGH - zone, rows, location and seat direction stated by the source"
122,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections. Per the PNC Diamond Club review, 'The club includes Sections 121–125' — the entire Section 122 is Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 123, with seat numbers counting up toward the edge facing section 121. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Home Plate View'; 'Head-on View (most shows)'. 'desirable view from behind home plate'; 'Premium seating area as part of the Diamond Club.' Fan Feedback (Sec 122 & More): 'Front of sections 116-129 are behind the netting.',"HIGH - zone, rows, location and seat direction stated by the source"
123,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections. Per the PNC Diamond Club review, 'The club includes Sections 121–125' — the entire Section 123 is Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 122. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Home Plate View'; 'Head-on View (most shows)'. 'desirable view from behind home plate'; 'Premium seating area as part of the Diamond Club.' Fan Feedback (Sec 123 & More): 'Front of sections 116-129 are behind the netting.',"HIGH - zone, rows, location and seat direction stated by the source"
124,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections. Per the PNC Diamond Club review, 'The club includes Sections 121–125' — the entire Section 124 is Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 123. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Top Pick for Great Views of the Field — Rows A-H'; 'Home Plate View'; 'Head-on View (most shows)'. 'Premium seating area as part of the Diamond Club.' Fan Feedback (Sec 124 & More): 'Front of sections 116-129 are behind the netting.',"HIGH - zone, rows, location and seat direction stated by the source"
125,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections. Per the PNC Diamond Club review, 'The club includes Sections 121–125' — the entire Section 125 is Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 124. This section is behind home plate, so seat 1 is on its first-base side.",not published,'Top Pick for Outstanding Convenience — Rows Q-U'; 'Top Pick for Great Views of the Field — Rows A-H'; 'Home Plate View'; 'Head-on View (most shows)'. 'Premium seating area as part of the Diamond Club.' Fan Feedback (Sec 125 & More): 'Front of sections 116-129 are behind the netting.',"HIGH - zone, rows, location and seat direction stated by the source"
126,Main Level (100s),Diamond Club,"100 Level, directly behind home plate at the front of the lower bowl, just above the Terra Club sections; per the PNC Diamond Club review, only 'Rows A–H of Sections 119, 120, and 126' are part of the Diamond Club.",0,behind home plate,A-U,U,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row U.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 125. This section is behind home plate, so seat 1 is on its first-base side.",not published,"'Top Pick for Outstanding Convenience — Rows Q-U'. 'Rows A-H are part of the Diamond Club.' Fan review (5 stars): 'Great section. Convenient to vendors, great view and close to the action. Foul balls all around!' Fan Feedback (Sec 126 & More): 'Front of sections 116-129 are behind the netting.'","HIGH - zone, rows, location and seat direction stated by the source"
127,Main Level (100s),Dugout Box,"100 Level, lowest tier behind both dugouts; per the Dugout Box review, 'Sections on the third base side (114–118) sit near the visiting team dugout, while sections on the first base side (127–131) sit near the Nationals dugout.'",1,toward first base / right field,"D-Z, AA-KK",KK,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row KK.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Row D is the first row behind the Nationals dugout in Section 127.' Fan Feedback (Sec 127 & More): 'Front of sections 116-129 are behind the netting.' Dugout Box review states sun exposure recommendation to consider the third base side for earlier shade.,"HIGH - zone, rows, location and seat direction stated by the source"
128,Main Level (100s),Dugout Box,"100 Level, lowest tier behind the Nationals dugout, first base side. 'Near Nationals Dugout.' 'Sections 128–129 directly behind the Nationals dugout (first base side).'",2,toward first base / right field,"D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows TT & Above - Covered.' 'These seats are located behind the Nationals dugout'; 'Rows TT and above are under cover.' Fan review (5 stars, Row P): 'Really close to the on deck circle, home plate and the dugout.' 'Row D is the first row behind the Nationals dugout in Section 128.' Fan Feedback (Sec 128 & More): 'Front of sections 116-129 are behind the netting.'","HIGH - zone, rows, location and seat direction stated by the source"
129,Main Level (100s),Dugout Box,"100 Level, lowest tier behind the Nationals dugout, first base side. 'Near Nationals Dugout.' 'Sections 128–129 directly behind the Nationals dugout (first base side).'",3,toward first base / right field,"D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 130, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","18 (per Q&A: 'Seating rows in Section 129 have a total of 18 seats, with Seat 1 being on the aisle at the right side at you face the field, and Seat 18 being on the aisle at the left side.' Verified Feb 2026 — applies to the row referenced in the Q&A, not stated as universal for every row in the section.)","'Top Pick for Great Views of the Field — Rows N-Z, AA-GG'; 'Rows TT & Above - Covered.' 'These seats are located behind the Nationals dugout.' 'Row D is the first row behind the Nationals dugout in Section 129.' Fan Feedback (Sec 129 & More): 'Front of sections 116-129 are behind the netting.'","HIGH - zone, rows, location and seat direction stated by the source"
130,Main Level (100s),Dugout Box,"100 Level, lowest tier behind both dugouts, first base side; per the Dugout Box review, sections on the first base side (127-131) sit near the Nationals dugout.",4,toward first base / right field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Top Pick for Great Views of the Field — Rows N-Z, AA-GG'; 'Rows TT & Above - Covered.' Fan reviews (5 stars, Row H, x2): 'Great view of the field, first base side... about 10 seats down the first base line' from the dugout; 'better field view than those behind the dugout.' 'Row D is the first row behind the Nationals dugout in Section 130.'","HIGH - zone, rows, location and seat direction stated by the source"
131,Main Level (100s),Dugout Box,"100 Level, lowest tier behind both dugouts, first base side; per the Dugout Box review, sections on the first base side (127-131) sit near the Nationals dugout.",5,toward first base / right field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 130. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is open space between Rows A and D.' 'Top Pick for Great Views of the Field — Rows N-Z, AA-GG'; 'Rows TT & Above - Covered.' This is the same throughout the ballpark, whether you are on the first base side, or the third base side.'","HIGH - zone, rows, location and seat direction stated by the source"
132,Main Level (100s),Field Level Down the Line,"100 Level; per the Field Level Down the Line review, this zone is on the lowest tier down the line beyond the infield, angling more toward the infield near the foul poles; the lower half of seating in these sections is called Baseline Box and the upper half Baseline Reserved.",6,toward first base / right field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'There is open space between Rows A and D.' 'we recommend rows N-Z, AA-GG for great views of the field'; 'Rows WW and above are under cover' (note: this section states the covered threshold starts at Row WW, higher than the TT threshold stated for nearby Dugout Box sections 128-131). Fan review (5 stars, Row FF): 'There is a bar located right at this row for cocktails beers water and sodas.' Fan review (Row UU, verified customer): sunny 5-star rating with no further comment given. Field Level Down the Line review notes fans wanting shade sooner should look at the third base side.","HIGH - zone, rows, location and seat direction stated by the source"
133,Main Level (100s),Field Level Down the Line,"100 Level; per the Field Level Down the Line review, this zone is on the lowest tier down the line beyond the infield, angling more toward the infield near the foul poles; the lower half of seating in these sections is called Baseline Box and the upper half Baseline Reserved.",7,toward first base / right field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","20 (Row EE only, per Q&A: 'There are a total of 20 seats in Section 133 Row EE, with Seat 1 being on the aisle to the right as you face the field from the section.' Verified Feb 2026)","'There is open space between Rows A and D.' 'Rows RR & Above - Covered.' Fan review (5 stars, Row G): no additional text given beyond game identification.","HIGH - zone, rows, location and seat direction stated by the source"
134,Main Level (100s),Field Level Down the Line,"100 Level; per the Field Level Down the Line review, this zone is on the lowest tier down the line beyond the infield, angling more toward the infield near the foul poles; the lower half of seating in these sections is called Baseline Box and the upper half Baseline Reserved.",8,toward first base / right field,"A, D-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 135, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'There is open space between Rows A and D.' 'Rows MM & Above - Covered.',"HIGH - zone, rows, location and seat direction stated by the source"
135,Main Level (100s),Field Level Down the Line,"100 Level; per the Field Level Down the Line review, this zone is on the lowest tier down the line beyond the infield, angling more toward the infield near the foul poles; the lower half of seating in these sections is called Baseline Box and the upper half Baseline Reserved.",9,toward first base / right field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 136, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,"'Rows GG & Above - Covered.' Fan review (5 stars, Row A): 'great seats.'","HIGH - zone, rows, location and seat direction stated by the source"
136,Main Level (100s),Field Level Down the Line,"100 Level; per the Field Level Down the Line review, this zone is on the lowest tier down the line beyond the infield, angling more toward the infield near the foul poles; the lower half of seating in these sections is called Baseline Box and the upper half Baseline Reserved.",10,toward first base / right field,"A-Z, AA-WW",WW,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row WW.","Facing the field, seat 1 is on your right. That puts seat 1 on the edge facing section 137, with seat numbers counting up toward the edge facing section 135. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",not published,'Top Pick for Outstanding Convenience — Rows SS-WW'; 'Rows GG & Above - Covered.',"HIGH - zone, rows, location and seat direction stated by the source"
