section,level,zone,location_in_stadium,sections_from_home_plate,direction_from_home_plate,rows_in_section,entrance_row,aisle_and_walkway_locations,seat_numbering,seats_per_row,notes,confidence
110,Field Level (100s),Field Boxes,Sections 105-111 (third base line),6,toward third base / left field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 109, with seat numbers counting up toward the edge facing section 111. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 1-39 have 20 seats labeled 1-20,"Field Boxes, third base line. ""Rows 32 and above are shaded during most day games"". ""netting does limit some opportunities"" (foul balls). Obstructed views, dugout adjacency and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/110","HIGH - zone, rows, location and seat direction stated by the source"
111,Field Level (100s),Field Boxes,Sections 105-111 (third base line),5,toward third base / left field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 110, with seat numbers counting up toward the edge facing section 112. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","Rows 1-4 have 14 seats labeled 1-14""; ""Rows 5-39 have 18 seats labeled 1-18","Field Boxes, third base line. ""Rows 32 and above are shaded during most day games"". Obstructed views, netting, dugout adjacency and wheelchair/accessible rows: UNKNOWN (not stated for this section). rateyourseats.com/daikin-park/seating/sections/111","HIGH - zone, rows, location and seat direction stated by the source"
112,Field Level (100s),Dugout Boxes,"Behind the visitor dugout""; part of ""Sections 112-126, located along the infield on the 100 level at Daikin Park",4,toward third base / left field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 111, with seat numbers counting up toward the edge facing section 113. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 5-39 have 16 seats labeled 1-16,"Dugout Boxes. ""For baseball games, these seats are located behind the visitor dugout"". ""There is some amount of netting or screening in front of sections 112-126"". ""Rows 32 and above are shaded during most day games"". ""Top Pick for Visiting Team Fans Rows 5-14"". Obstructed views and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/112","HIGH - zone, rows, location and seat direction stated by the source"
113,Field Level (100s),Dugout Boxes,"""located behind the visitor dugout"" (Sections 112-126 along the infield on the 100 level)",3,toward third base / left field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 112, with seat numbers counting up toward the edge facing section 114. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 5-39 have 16 seats labeled 1-16,"Dugout Boxes. ""Row 5 is the first row behind the visitor's dugout"". ""Rows 32 and above are shaded during most day games"". ""we recommend rows 5-14 for visiting team fans"". Obstructed views, netting specifics and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/113","HIGH - zone, rows, location and seat direction stated by the source"
114,Field Level (100s),Dugout Boxes,"Located along the infield on the 100 level at Daikin Park""; ""Behind the visitor dugout (112-116)",2,toward third base / left field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 113, with seat numbers counting up toward the edge facing section 116. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.",Rows 5-39 have 16 seats labeled 1-16,"Dugout Boxes. ""For baseball games, these seats are located behind the visitor dugout"". ""Rows 32 and above are shaded during most day games"". Obstructed views, netting and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/114","HIGH - zone, rows, location and seat direction stated by the source"
116,Field Level (100s),Dugout Boxes,"Behind the visitor dugout (112-116)""; ""Dugout Box seating includes Sections 112-126, located along the infield on the 100 level at Daikin Park.",1,toward third base / left field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 114, with seat numbers counting up toward the edge facing section 118. Seat 1 is the end of the row farthest from home plate, and higher seat numbers run back toward home plate.","Listed per row on the page, ranging from 12 seats in Row 5 to 36 seats in Row 39","Dugout Boxes. ""Row 5 is the first row behind the dugouts"" (visitor dugout side, 112-116). ""Rows 32 and above are shaded during most day games"". ""For baseball games, we recommend rows 36-40 for outstanding convenience"". Obstructed views, netting and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/116","HIGH - zone, rows, location and seat direction stated by the source"
118,Field Level (100s),Dugout Boxes,"Sections 112-126, located along the infield on the 100 level at Daikin Park""; ""Through home plate (118-120)",0,behind home plate,12-32,32,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 32.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 116, with seat numbers counting up toward the edge facing section 119. This section is behind home plate, so seat 1 is on its third-base side.",Row 12: 19 seats; Rows 13-14: 20 seats; Row 15: 18 seats; Row 16: 19 seats; Rows 17-18: 20 seats; Row 19: 21 seats; Row 20: 22 seats; Row 21: 23 seats; Row 22: 22 seats; Rows 23-25: 24 seats; Rows 26-28: 26 seats; Rows 29-31: 28 seats,"Dugout Boxes, behind home plate area. ""Rows 25 and above are shaded during most late afternoon games"". ""Row 5 is the first row behind the dugouts"" ( Section 118 rows start at 12). Obstructed views, netting and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/118","HIGH - zone, rows, location and seat direction stated by the source"
119,Field Level (100s),Dugout Boxes,"Sections 112-126, located along the infield on the 100 level at Daikin Park""; ""Sections 118-120"" provide ""Prime Home Plate Views",0,behind home plate,12-32,32,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 32.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 118, with seat numbers counting up toward the edge facing section 120. This section is behind home plate, so seat 1 is on its third-base side.",Rows 12-13: 8 seats; Rows 14-16: 9 seats; Rows 17-19: 10 seats; Rows 20-22: 11 seats; Rows 23-24: 12 seats; Rows 25-27: 13 seats; Rows 28-29: 14 seats; Row 30: 13 seats; Row 31: 14 seats,"Dugout Boxes, directly behind home plate. ""Rows 28 and above are shaded during most late afternoon games"". Obstructed views, netting, dugout adjacency and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/119","HIGH - zone, rows, location and seat direction stated by the source"
120,Field Level (100s),Dugout Boxes,"Sections 112-126, located along the infield on the 100 level at Daikin Park. Behind the visitor dugout (112-116) Through home plate (118-120) To behind the Astros dugout (122-126)",0,behind home plate,12-32,32,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 32.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 119, with seat numbers counting up toward the edge facing section 122. This section is behind home plate, so seat 1 is on its third-base side.",Listed per row on the page: Row 12: 19 seats; Rows 13-14: 20 seats; Row 15: 18 seats; Row 16: 19 seats; ... Rows 29-31: 28 seats (full per-row list on page),"Dugout Boxes, home plate area. ""Rows 30 and above are shaded during most late afternoon games"". ""Sit directly behind the Astros or visiting dugout"". Obstructed views, netting and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/120","HIGH - zone, rows, location and seat direction stated by the source"
122,Field Level (100s),Dugout Boxes,"Behind the Astros dugout""; ""located along the infield on the 100 level at Daikin Park",1,toward first base / right field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 120, with seat numbers counting up toward the edge facing section 124. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Listed per row on the page, ranging from 13 seats (Rows 5-6) to 34 seats (Row 39)","Dugout Boxes. ""Row 5 is the first row behind the Astros dugout in Section 122"". ""Rows 35 and above are shaded during most day games"". ""you can't see deep left field behind where the seats jut out"". Netting and wheelchair/accessible rows: UNKNOWN (not stated). rateyourseats.com/daikin-park/seating/sections/122","HIGH - zone, rows, location and seat direction stated by the source"
124,Field Level (100s),Dugout Boxes,"Dugout Boxes"" are ""Sections 112-126, located along the infield on the 100 level""; Section 124 is ""behind the Astros dugout",2,toward first base / right field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 122, with seat numbers counting up toward the edge facing section 125. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-39 have 16 seats labeled 1-16,"""These seats are located behind the Astros dugout""; ""Row 5 is the first row behind the Astros dugout"". ""Rows 35 and above are shaded during most day games"". ""The places to be for foul balls are Sections 124 and 128"". Obstructed views, netting and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
125,Field Level (100s),Dugout Boxes,"Dugout Boxes"" are ""Sections 112-126, located along the infield on the 100 level""; Section 125 is ""behind the Astros dugout",3,toward first base / right field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 124, with seat numbers counting up toward the edge facing section 126. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-39 have 16 seats labeled 1-16,"""Row 5 is the first row behind the Astros dugout in Section 125"". ""Rows 35 and above are shaded during most day games"". Obstructed views, netting and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
126,Field Level (100s),Dugout Boxes,"Located along the infield on the 100 level at Daikin Park"", specifically ""behind the Astros dugout""; zone is ""Sections 112-126",4,toward first base / right field,5-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 125, with seat numbers counting up toward the edge facing section 127. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 5-39 have 16 seats labeled 1-16,"""Row 5 is the first row behind the Astros dugout in Section 126"". ""Rows 35 and above are shaded during most day games"". Obstructed views, netting, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
127,Field Level (100s),Field Boxes,Sections 127-134 (first base line),5,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 126, with seat numbers counting up toward the edge facing section 128. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Rows 1-4 have 16 seats labeled 1-16""; ""Rows 5-39 have 20 seats labeled 1-20","""Rows 35 and above are shaded during most day games""; section insight ""Afternoon Shade in Select Rows"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
128,Field Level (100s),Field Boxes,Sections 127-134 (first base line),6,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 127, with seat numbers counting up toward the edge facing section 129. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Rows 1-39 have 20 seats labeled 1-20,"""Rows 35 and above are shaded during most day games""; ""Afternoon Shade in Select Rows"". ""Rows 36-40 for outstanding convenience"". Section 124 page states ""The places to be for foul balls are Sections 124 and 128"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
129,Field Level (100s),Field Boxes,Sections 127-134 (first base line),7,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 128, with seat numbers counting up toward the edge facing section 131. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Varies by row as listed: Rows 1-2 have 15 seats; Rows 3-6 have 16; Rows 7-10 have 17; Rows 11-14 have 18; Rows 15-18 have 19; Rows 19-23 have 20; Rows 24-28 have 21; Rows 29-35 have 22; Rows 36-37 have 23; Rows 38-39 have 24,"""Rows 35 and above are shaded during most day games"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
131,Field Level (100s),Field Boxes,Sections 127-134 (first base line),8,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 129, with seat numbers counting up toward the edge facing section 132. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Varies by row, from 12 seats in Rows 1-2 up to ""Rows 36-39 have 24 seats labeled 1-24""","""Rows 35 and above are shaded during most day games"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
132,Field Level (100s),Field Boxes,Sections 127-134 (first base line),9,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 131, with seat numbers counting up toward the edge facing section 133. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Varies by row, from 10 seats in Rows 1-3 up to 22 seats in Rows 37-39","""you will be blocked out from seeing any scorchers hit down the first base line and into the right field corner""; ""Viewing the main scoreboard is difficult though, as you will need to turn your entire body to see the large screen"". ""Rows 35 and above are shaded during most day games"". ""Top Pick for Kids and Family""; ""Foul Ball Potential: Good chance at foul balls in select sections"". Netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
133,Field Level (100s),Field Boxes,Sections 127-134 (first base line),10,toward first base / right field,1-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 132, with seat numbers counting up toward the edge facing section 134. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Varies by row, from ""Row 1 has 3 seats labeled 1-3"" through ""Rows 37-39 have 23 seats labeled 1-23""","""Rows 35 and above are shaded during most day games""; insight ""Afternoon Shade in Select Rows"". ""Top Pick for Kids and Family"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
134,Field Level (100s),Field Boxes,Sections 127-134 (first base line),11,toward first base / right field,9-40,40,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 40.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 133, with seat numbers counting up toward the edge facing section 150. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Varies by row, from 2 seats in Row 9 up to 29 seats in Rows 36-39","""Rows 36 and above are shaded during most day games""; insight ""Afternoon Shade in Select Rows"". Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
150,Field Level (100s),Bullpen Boxes,"Sections 150-156, located in right field beneath the scoreboard at Daikin Park",12,toward first base / right field,13-22,22,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 22.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 134, with seat numbers counting up toward the edge facing section 151. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.",Row 13 has 2 seats; Row 14 has 3; Row 15 has 4; Row 16 has 5; Row 17 has 6; Row 18 has 7; Row 19 has 8; Row 20 has 9; Row 21 has 8; Row 22 has 4,"""All seats in this section are shaded during most day games""; zone note ""Rows 1-17: Mostly exposed to the sun"" and ""Rows 18+: Benefit from shade provided by the overhead terrace"". ""Frequent landing area for left-handed hitters""; direct views of the Astros bullpen nearby. Obstructed views, netting, dugout adjacency, Crawford Boxes and wheelchair/accessible rows","HIGH - zone, rows, location and seat direction stated by the source"
151,Field Level (100s),Bullpen Boxes,The Bullpen Boxes at Daikin Park are a unique seating location in right field under the scoreboard.,13,toward first base / right field,"13-20, 21",21,"Stairway aisles run along both side edges of the section; rows are not split by a mid-row aisle, so seat numbers run continuously from one side aisle to the other. The entry portal is at row 21.","Facing the field, seat 1 is on your left. That puts seat 1 on the edge facing section 150, with seat numbers counting up toward the edge facing section 152. Seat 1 is the end of the row closest to home plate, and higher seat numbers run away from home plate.","Rows have either ""10 seats labeled 1-10"" or ""11 seats labeled 1-11""","""Wheelchair seating is available behind Row 20"". ""Rows 13 and above are shaded during most day games""; ""the overhead terrace provides shade for fans in rows 18 and above"". Obstructed views, netting, dugout adjacency and Crawford Boxes","HIGH - zone, rows, location and seat direction stated by the source"
